"cell_name","family","ref_name","loc","bel","site","site_type","tile","tile_x","tile_y","slr","clock_region","fanout"
"u_dut/u_unified_p4_kernel/input_mem_reg[2][24][1]","input_mem_reg","FDRE","SLICE_X90Y108","SLICEM.HFF","SLICE_X90Y108","SLICEM","CLEM_X59Y108","304","136","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][24][2]","input_mem_reg","FDRE","SLICE_X91Y109","SLICEL.GFF2","SLICE_X91Y109","SLICEL","CLEL_R_X59Y109","306","135","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][24][3]","input_mem_reg","FDRE","SLICE_X90Y107","SLICEM.GFF","SLICE_X90Y107","SLICEM","CLEM_X59Y107","304","137","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][24][4]","input_mem_reg","FDRE","SLICE_X88Y107","SLICEL.EFF2","SLICE_X88Y107","SLICEL","CLEL_R_X57Y107","297","137","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][24][5]","input_mem_reg","FDRE","SLICE_X91Y106","SLICEL.CFF2","SLICE_X91Y106","SLICEL","CLEL_R_X59Y106","306","138","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][24][6]","input_mem_reg","FDRE","SLICE_X88Y110","SLICEL.DFF2","SLICE_X88Y110","SLICEL","CLEL_R_X57Y110","297","134","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][24][7]","input_mem_reg","FDRE","SLICE_X88Y110","SLICEL.CFF2","SLICE_X88Y110","SLICEL","CLEL_R_X57Y110","297","134","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][24][8]","input_mem_reg","FDRE","SLICE_X88Y110","SLICEL.BFF2","SLICE_X88Y110","SLICEL","CLEL_R_X57Y110","297","134","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][24][9]","input_mem_reg","FDRE","SLICE_X88Y110","SLICEL.AFF2","SLICE_X88Y110","SLICEL","CLEL_R_X57Y110","297","134","","X2Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][0]","input_mem_reg","FDRE","SLICE_X97Y106","SLICEL.HFF","SLICE_X97Y106","SLICEL","CLEL_R_X63Y106","324","138","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][10]","input_mem_reg","FDRE","SLICE_X98Y103","SLICEM.HFF","SLICE_X98Y103","SLICEM","CLEM_X64Y103","327","141","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][11]","input_mem_reg","FDRE","SLICE_X96Y106","SLICEM.HFF","SLICE_X96Y106","SLICEM","CLEM_X63Y106","322","138","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][12]","input_mem_reg","FDRE","SLICE_X98Y103","SLICEM.GFF","SLICE_X98Y103","SLICEM","CLEM_X64Y103","327","141","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][13]","input_mem_reg","FDRE","SLICE_X99Y105","SLICEL.HFF2","SLICE_X99Y105","SLICEL","CLEL_R_X64Y105","329","139","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][14]","input_mem_reg","FDRE","SLICE_X98Y107","SLICEM.HFF2","SLICE_X98Y107","SLICEM","CLEM_X64Y107","327","137","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][15]","input_mem_reg","FDRE","SLICE_X96Y106","SLICEM.GFF","SLICE_X96Y106","SLICEM","CLEM_X63Y106","322","138","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][1]","input_mem_reg","FDRE","SLICE_X99Y105","SLICEL.GFF2","SLICE_X99Y105","SLICEL","CLEL_R_X64Y105","329","139","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][2]","input_mem_reg","FDRE","SLICE_X98Y104","SLICEM.AFF","SLICE_X98Y104","SLICEM","CLEM_X64Y104","327","140","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][3]","input_mem_reg","FDRE","SLICE_X96Y104","SLICEM.HFF2","SLICE_X96Y104","SLICEM","CLEM_X63Y104","322","140","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][4]","input_mem_reg","FDRE","SLICE_X98Y103","SLICEM.FFF","SLICE_X98Y103","SLICEM","CLEM_X64Y103","327","141","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][5]","input_mem_reg","FDRE","SLICE_X96Y102","SLICEM.HFF2","SLICE_X96Y102","SLICEM","CLEM_X63Y102","322","142","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][6]","input_mem_reg","FDRE","SLICE_X96Y102","SLICEM.GFF2","SLICE_X96Y102","SLICEM","CLEM_X63Y102","322","142","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][7]","input_mem_reg","FDRE","SLICE_X96Y104","SLICEM.GFF2","SLICE_X96Y104","SLICEM","CLEM_X63Y104","322","140","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][8]","input_mem_reg","FDRE","SLICE_X96Y106","SLICEM.FFF","SLICE_X96Y106","SLICEM","CLEM_X63Y106","322","138","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][25][9]","input_mem_reg","FDRE","SLICE_X98Y107","SLICEM.GFF2","SLICE_X98Y107","SLICEM","CLEM_X64Y107","327","137","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][0]","input_mem_reg","FDRE","SLICE_X96Y106","SLICEM.EFF","SLICE_X96Y106","SLICEM","CLEM_X63Y106","322","138","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][10]","input_mem_reg","FDRE","SLICE_X94Y106","SLICEL.HFF2","SLICE_X94Y106","SLICEL","CLEL_R_X61Y106","315","138","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][11]","input_mem_reg","FDRE","SLICE_X95Y106","SLICEM.HFF","SLICE_X95Y106","SLICEM","CLEM_X62Y106","318","138","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][12]","input_mem_reg","FDRE","SLICE_X94Y108","SLICEL.HFF2","SLICE_X94Y108","SLICEL","CLEL_R_X61Y108","315","136","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][13]","input_mem_reg","FDRE","SLICE_X96Y104","SLICEM.FFF2","SLICE_X96Y104","SLICEM","CLEM_X63Y104","322","140","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][14]","input_mem_reg","FDRE","SLICE_X94Y106","SLICEL.GFF2","SLICE_X94Y106","SLICEL","CLEL_R_X61Y106","315","138","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][15]","input_mem_reg","FDRE","SLICE_X94Y108","SLICEL.GFF2","SLICE_X94Y108","SLICEL","CLEL_R_X61Y108","315","136","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][1]","input_mem_reg","FDRE","SLICE_X94Y104","SLICEL.HFF","SLICE_X94Y104","SLICEL","CLEL_R_X61Y104","315","140","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][2]","input_mem_reg","FDRE","SLICE_X96Y104","SLICEM.EFF2","SLICE_X96Y104","SLICEM","CLEM_X63Y104","322","140","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][3]","input_mem_reg","FDRE","SLICE_X95Y106","SLICEM.GFF","SLICE_X95Y106","SLICEM","CLEM_X62Y106","318","138","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][4]","input_mem_reg","FDRE","SLICE_X94Y104","SLICEL.GFF","SLICE_X94Y104","SLICEL","CLEL_R_X61Y104","315","140","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][5]","input_mem_reg","FDRE","SLICE_X95Y104","SLICEM.HFF2","SLICE_X95Y104","SLICEM","CLEM_X62Y104","318","140","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][6]","input_mem_reg","FDRE","SLICE_X94Y104","SLICEL.FFF","SLICE_X94Y104","SLICEL","CLEL_R_X61Y104","315","140","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][7]","input_mem_reg","FDRE","SLICE_X94Y104","SLICEL.EFF","SLICE_X94Y104","SLICEL","CLEL_R_X61Y104","315","140","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][8]","input_mem_reg","FDRE","SLICE_X94Y108","SLICEL.FFF2","SLICE_X94Y108","SLICEL","CLEL_R_X61Y108","315","136","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][26][9]","input_mem_reg","FDRE","SLICE_X94Y106","SLICEL.FFF2","SLICE_X94Y106","SLICEL","CLEL_R_X61Y106","315","138","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][27][0]","input_mem_reg","FDRE","SLICE_X95Y102","SLICEM.HFF","SLICE_X95Y102","SLICEM","CLEM_X62Y102","318","142","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][27][10]","input_mem_reg","FDRE","SLICE_X93Y105","SLICEM.HFF2","SLICE_X93Y105","SLICEM","CLEM_X61Y105","313","139","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][27][11]","input_mem_reg","FDRE","SLICE_X98Y107","SLICEM.FFF2","SLICE_X98Y107","SLICEM","CLEM_X64Y107","327","137","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][27][12]","input_mem_reg","FDRE","SLICE_X97Y106","SLICEL.GFF","SLICE_X97Y106","SLICEL","CLEL_R_X63Y106","324","138","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][27][13]","input_mem_reg","FDRE","SLICE_X95Y109","SLICEM.HFF","SLICE_X95Y109","SLICEM","CLEM_X62Y109","318","135","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][27][14]","input_mem_reg","FDRE","SLICE_X95Y108","SLICEM.HFF2","SLICE_X95Y108","SLICEM","CLEM_X62Y108","318","136","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][27][15]","input_mem_reg","FDRE","SLICE_X94Y106","SLICEL.EFF2","SLICE_X94Y106","SLICEL","CLEL_R_X61Y106","315","138","","X3Y1",""
"u_dut/u_unified_p4_kernel/input_mem_reg[2][27][1]","input_mem_reg","FDRE","SLICE_X98Y108","SLICEM.HFF","SLICE_X98Y108","SLICEM","CLEM_X64Y108","327","136","","X3Y1",""
