"endpoint","startpoint","slack","path_group","launch_clock","capture_clock","start_cell","start_ref","start_hierarchy","end_cell","end_ref","end_hierarchy","logic_levels","logic_delay_ns","routing_delay_ns","datapath_delay_ns","routing_fraction","start_loc","end_loc","start_clock_region","end_clock_region","raw_structural_signature","normalized_structural_signature","classification_bucket","source_family","endpoint_family","violation_magnitude_ns"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][39][8]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[56]/C","-0.002000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[56]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][39][8]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.708000000","1.787000000","0.955791830","SLICE_X73Y134","SLICE_X87Y105","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[56]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][39][8]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.002000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][3][0]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.032000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][3][0]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.277000000","1.423000000","1.700000000","0.837058824","SLICE_X72Y120","SLICE_X80Y73","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][3][0]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.032000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][3][13]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.012000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][3][13]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.277000000","1.410000000","1.687000000","0.835803201","SLICE_X72Y120","SLICE_X82Y71","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][3][13]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.012000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][3][1]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.012000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][3][1]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.277000000","1.410000000","1.687000000","0.835803201","SLICE_X72Y120","SLICE_X82Y71","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][3][1]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.012000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][3][2]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.012000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][3][2]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.277000000","1.410000000","1.687000000","0.835803201","SLICE_X72Y120","SLICE_X82Y71","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][3][2]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.012000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][3][3]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.012000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][3][3]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.277000000","1.410000000","1.687000000","0.835803201","SLICE_X72Y120","SLICE_X82Y71","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][3][3]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.012000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][3][9]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[57]/C","-0.031000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[57]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][3][9]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.603000000","1.682000000","0.953032105","SLICE_X72Y132","SLICE_X88Y78","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[57]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][3][9]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.031000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][47][6]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[54]/C","-0.042000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[54]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][47][6]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.860000000","1.939000000","0.959257349","SLICE_X69Y138","SLICE_X52Y117","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[54]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][47][6]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.042000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][48][11]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[11]/C","-0.051000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[11]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][48][11]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.755000000","1.834000000","0.956924755","SLICE_X72Y139","SLICE_X58Y94","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[11]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][48][11]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.051000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][4][14]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[14]/C","-0.028000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[14]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][4][14]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.695000000","1.774000000","0.955467869","SLICE_X69Y136","SLICE_X72Y78","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[14]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][4][14]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.028000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][4][5]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[5]/C","-0.012000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[5]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][4][5]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.721000000","1.800000000","0.956111111","SLICE_X69Y134","SLICE_X76Y78","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[5]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][4][5]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.012000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][52][3]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[3]/C","-0.007000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[3]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][52][3]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.621000000","1.700000000","0.953529412","SLICE_X70Y135","SLICE_X61Y98","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[3]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][52][3]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.007000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][54][2]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[34]/C","-0.019000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[34]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][54][2]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.633000000","1.712000000","0.953855140","SLICE_X69Y133","SLICE_X72Y99","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[34]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][54][2]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.019000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][56][3]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.007000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][56][3]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.302000000","1.431000000","1.733000000","0.825735718","SLICE_X72Y120","SLICE_X57Y79","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][56][3]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.007000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][58][11]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.007000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][58][11]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.302000000","1.431000000","1.733000000","0.825735718","SLICE_X72Y120","SLICE_X57Y79","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][58][11]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.007000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][58][12]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.007000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][58][12]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.302000000","1.431000000","1.733000000","0.825735718","SLICE_X72Y120","SLICE_X57Y79","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][58][12]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.007000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][58][1]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.054000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][58][1]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.302000000","1.483000000","1.785000000","0.830812325","SLICE_X72Y120","SLICE_X57Y73","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][58][1]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.054000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][58][6]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.056000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][58][6]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.302000000","1.485000000","1.787000000","0.831001679","SLICE_X72Y120","SLICE_X57Y73","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][58][6]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.056000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][58][8]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]/C","-0.007000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][58][8]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.302000000","1.431000000","1.733000000","0.825735718","SLICE_X72Y120","SLICE_X57Y79","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[2]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][58][8]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.007000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][60][1]/CE","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]/C","-0.004000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]","FDCE","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][60][1]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","2","0.257000000","1.443000000","1.700000000","0.848823529","SLICE_X73Y120","SLICE_X83Y73","","","u_dut/u_unified_p4_kernel/ingress_group_q_reg[4]|FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][60][1]","FDCE|INBUF>IBUFCTRL>BUFGCE>FDCE>LUT5>LUT5|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.004000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][60][2]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[2]/C","-0.064000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[2]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][60][2]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.637000000","1.716000000","0.953962704","SLICE_X69Y133","SLICE_X79Y89","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[2]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][60][2]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.064000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][61][0]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[16]/C","-0.091000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[16]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][61][0]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.743000000","1.822000000","0.956641054","SLICE_X70Y137","SLICE_X84Y78","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[16]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][61][0]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.091000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][61][12]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[28]/C","-0.069000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[28]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][61][12]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.771000000","1.850000000","0.957297297","SLICE_X70Y138","SLICE_X83Y76","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[28]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][61][12]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.069000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][62][10]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[42]/C","-0.012000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[42]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][62][10]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.676000000","1.755000000","0.954985755","SLICE_X73Y139","SLICE_X79Y88","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[42]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][62][10]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.012000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][6][10]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[42]/C","-0.016000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[42]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][6][10]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.702000000","1.781000000","0.955642897","SLICE_X73Y139","SLICE_X76Y79","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[42]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][6][10]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.016000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][7][0]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[48]/C","-0.056000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[48]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][7][0]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.734000000","1.813000000","0.956425814","SLICE_X70Y136","SLICE_X69Y71","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[48]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][7][0]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.056000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][8][1]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[1]/C","-0.005000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[1]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][8][1]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.646000000","1.725000000","0.954202899","SLICE_X70Y136","SLICE_X86Y81","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[1]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][8][1]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.005000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][9][0]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[16]/C","-0.043000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[16]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][9][0]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.685000000","1.764000000","0.955215420","SLICE_X70Y137","SLICE_X85Y94","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[16]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[0][9][0]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.043000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[1][0][15]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[15]/C","-0.006000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[15]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[1][0][15]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.649000000","1.728000000","0.954282407","SLICE_X72Y140","SLICE_X91Y79","","","u_dut/u_unified_p4_kernel/ingress_data_q_reg[15]|FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE|u_dut/u_unified_p4_kernel/input_mem_reg[1][0][15]","FDRE|INBUF>IBUFCTRL>BUFGCE>FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.006000000"
