"endpoint","startpoint","slack","path_group","launch_clock","capture_clock","start_cell","start_ref","start_hierarchy","end_cell","end_ref","end_hierarchy","logic_levels","logic_delay_ns","routing_delay_ns","datapath_delay_ns","routing_fraction","start_loc","end_loc","start_clock_region","end_clock_region","raw_structural_signature","normalized_structural_signature","classification_bucket","source_family","endpoint_family","violation_magnitude_ns"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[44]/D","u_dut/kernel_vector_q_reg[0]_rep__0/C","-0.047000000","clk","clk","clk","u_dut/kernel_vector_q_reg[0]_rep__0","FDCE","u_dut/kernel_vector_q_reg_rep__0","u_dut/u_unified_p4_kernel/ingress_data_q_reg[44]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","5","0.407000000","1.510000000","1.917000000","0.787689098","SLICE_X76Y86","SLICE_X82Y77","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_vector_q_reg_rep__0","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.047000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[45]/D","u_dut/lfnst_grid_valid_reg[26]/C","-0.103000000","clk","clk","clk","u_dut/lfnst_grid_valid_reg[26]","FDCE","u_dut/lfnst_grid_valid_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[45]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","5","0.490000000","1.532000000","2.022000000","0.757665678","SLICE_X74Y91","SLICE_X79Y71","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/lfnst_grid_valid_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.103000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[46]/D","u_dut/kernel_phase_q_reg[0]/C","-0.112000000","clk","clk","clk","u_dut/kernel_phase_q_reg[0]","FDCE","u_dut/kernel_phase_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[46]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","4","0.530000000","1.523000000","2.053000000","0.741841208","SLICE_X84Y64","SLICE_X79Y76","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_phase_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.112000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[47]/D","u_dut/lfnst_grid_reg[44][15]/C","-0.056000000","clk","clk","clk","u_dut/lfnst_grid_reg[44][15]","FDCE","u_dut/lfnst_grid_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[47]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","5","0.442000000","1.508000000","1.950000000","0.773333333","SLICE_X70Y90","SLICE_X82Y77","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/lfnst_grid_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.056000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[49]/D","u_dut/kernel_phase_q_reg[0]/C","-0.027000000","clk","clk","clk","u_dut/kernel_phase_q_reg[0]","FDCE","u_dut/kernel_phase_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[49]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","4","0.539000000","1.398000000","1.937000000","0.721734641","SLICE_X84Y64","SLICE_X76Y77","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_phase_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.027000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[4]/D","u_dut/lfnst_grid_valid_reg[42]/C","-0.104000000","clk","clk","clk","u_dut/lfnst_grid_valid_reg[42]","FDCE","u_dut/lfnst_grid_valid_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[4]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","5","0.516000000","1.479000000","1.995000000","0.741353383","SLICE_X70Y90","SLICE_X80Y68","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/lfnst_grid_valid_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.104000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[51]/D","u_dut/kernel_stage_q_reg/C","-0.031000000","clk","clk","clk","u_dut/kernel_stage_q_reg","FDCE","u_dut/kernel_stage_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[51]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","4","0.506000000","1.535000000","2.041000000","0.752082313","SLICE_X81Y71","SLICE_X77Y77","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_stage_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.031000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[53]/D","u_dut/kernel_phase_q_reg[0]/C","-0.095000000","clk","clk","clk","u_dut/kernel_phase_q_reg[0]","FDCE","u_dut/kernel_phase_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[53]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","4","0.587000000","1.418000000","2.005000000","0.707231920","SLICE_X84Y64","SLICE_X76Y77","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_phase_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.095000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[54]/D","u_dut/kernel_phase_q_reg[0]/C","-0.022000000","clk","clk","clk","u_dut/kernel_phase_q_reg[0]","FDCE","u_dut/kernel_phase_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[54]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","4","0.538000000","1.398000000","1.936000000","0.722107438","SLICE_X84Y64","SLICE_X76Y75","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_phase_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.022000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[55]/D","u_dut/kernel_h_rd_raw_group_q_reg[1]/C","-0.079000000","clk","clk","clk","u_dut/kernel_h_rd_raw_group_q_reg[1]","FDCE","u_dut/kernel_h_rd_raw_group_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[55]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","5","0.395000000","1.577000000","1.972000000","0.799695740","SLICE_X85Y64","SLICE_X82Y77","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_h_rd_raw_group_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.079000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[56]/D","u_dut/kernel_vector_q_reg[2]/C","-0.088000000","clk","clk","clk","u_dut/kernel_vector_q_reg[2]","FDCE","u_dut/kernel_vector_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[56]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","4","0.389000000","1.622000000","2.011000000","0.806563899","SLICE_X76Y92","SLICE_X79Y69","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.088000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[57]/D","u_dut/kernel_vector_q_reg[2]/C","-0.049000000","clk","clk","clk","u_dut/kernel_vector_q_reg[2]","FDCE","u_dut/kernel_vector_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[57]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","4","0.369000000","1.603000000","1.972000000","0.812880325","SLICE_X76Y92","SLICE_X79Y69","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.049000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[58]/D","u_dut/kernel_h_rd_raw_group_q_reg[1]/C","-0.047000000","clk","clk","clk","u_dut/kernel_h_rd_raw_group_q_reg[1]","FDCE","u_dut/kernel_h_rd_raw_group_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[58]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","5","0.431000000","1.528000000","1.959000000","0.779989791","SLICE_X85Y64","SLICE_X78Y71","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_h_rd_raw_group_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.047000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[59]/D","u_dut/kernel_stage_q_reg/C","-0.123000000","clk","clk","clk","u_dut/kernel_stage_q_reg","FDCE","u_dut/kernel_stage_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[59]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","4","0.508000000","1.516000000","2.024000000","0.749011858","SLICE_X81Y71","SLICE_X79Y82","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_stage_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.123000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[5]/D","u_dut/kernel_vector_q_reg[2]/C","-0.075000000","clk","clk","clk","u_dut/kernel_vector_q_reg[2]","FDCE","u_dut/kernel_vector_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[5]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","4","0.335000000","1.661000000","1.996000000","0.832164329","SLICE_X76Y92","SLICE_X78Y75","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.075000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[60]/D","u_dut/kernel_h_rd_raw_group_q_reg[1]/C","-0.043000000","clk","clk","clk","u_dut/kernel_h_rd_raw_group_q_reg[1]","FDCE","u_dut/kernel_h_rd_raw_group_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[60]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","5","0.380000000","1.556000000","1.936000000","0.803719008","SLICE_X85Y64","SLICE_X81Y76","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_h_rd_raw_group_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.043000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[61]/D","u_dut/kernel_vector_q_reg[0]_rep__0/C","-0.078000000","clk","clk","clk","u_dut/kernel_vector_q_reg[0]_rep__0","FDCE","u_dut/kernel_vector_q_reg_rep__0","u_dut/u_unified_p4_kernel/ingress_data_q_reg[61]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","5","0.385000000","1.575000000","1.960000000","0.803571429","SLICE_X76Y86","SLICE_X79Y71","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_vector_q_reg_rep__0","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.078000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[62]/D","u_dut/kernel_vector_q_reg[1]_rep__2/C","-0.099000000","clk","clk","clk","u_dut/kernel_vector_q_reg[1]_rep__2","FDCE","u_dut/kernel_vector_q_reg_rep__2","u_dut/u_unified_p4_kernel/ingress_data_q_reg[62]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","5","0.440000000","1.542000000","1.982000000","0.778002018","SLICE_X76Y86","SLICE_X79Y70","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_vector_q_reg_rep__2","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.099000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[6]/D","u_dut/kernel_h_rd_raw_group_q_reg[2]/C","-0.042000000","clk","clk","clk","u_dut/kernel_h_rd_raw_group_q_reg[2]","FDCE","u_dut/kernel_h_rd_raw_group_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[6]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","5","0.527000000","1.398000000","1.925000000","0.726233766","SLICE_X85Y64","SLICE_X87Y78","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_h_rd_raw_group_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.042000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[7]/D","u_dut/kernel_vector_q_reg[1]_rep__1/C","-0.082000000","clk","clk","clk","u_dut/kernel_vector_q_reg[1]_rep__1","FDCE","u_dut/kernel_vector_q_reg_rep__1","u_dut/u_unified_p4_kernel/ingress_data_q_reg[7]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","5","0.528000000","1.445000000","1.973000000","0.732387228","SLICE_X74Y95","SLICE_X80Y67","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_vector_q_reg_rep__1","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.082000000"
"u_dut/u_unified_p4_kernel/ingress_data_q_reg[9]/D","u_dut/kernel_vector_q_reg[2]/C","-0.134000000","clk","clk","clk","u_dut/kernel_vector_q_reg[2]","FDCE","u_dut/kernel_vector_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg[9]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","4","0.431000000","1.599000000","2.030000000","0.787684729","SLICE_X76Y92","SLICE_X81Y74","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/kernel_vector_q_reg","u_dut/u_unified_p4_kernel/ingress_data_q_reg","0.134000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][13]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[45]/C","-0.015000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[45]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][10][13]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.078000000","1.845000000","1.923000000","0.959438378","SLICE_X79Y71","SLICE_X63Y10","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.015000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][15]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[47]/C","-0.013000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[47]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][10][15]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.078000000","1.846000000","1.924000000","0.959459459","SLICE_X82Y77","SLICE_X63Y6","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.013000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][10][4]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[36]/C","-0.052000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[36]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][10][4]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.765000000","1.844000000","0.957158351","SLICE_X77Y76","SLICE_X63Y14","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.052000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][11][0]/D","u_dut/u_unified_p4_kernel/ingress_data_q_reg[48]/C","-0.055000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_data_q_reg[48]","FDRE","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][11][0]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","0","0.079000000","1.774000000","1.853000000","0.957366433","SLICE_X77Y77","SLICE_X64Y13","","","SIGNATURE_SKIPPED|FDRE|FDRE","SIGNATURE_SKIPPED|FDRE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.055000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][0]/CE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg/C","-0.049000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","FDCE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][12][0]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","1","0.229000000","1.660000000","1.889000000","0.878771837","SLICE_X80Y64","SLICE_X67Y9","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.049000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][12]/CE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg/C","-0.049000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","FDCE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][12][12]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","1","0.229000000","1.660000000","1.889000000","0.878771837","SLICE_X80Y64","SLICE_X67Y9","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.049000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][2]/CE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg/C","-0.049000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","FDCE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][12][2]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","1","0.229000000","1.660000000","1.889000000","0.878771837","SLICE_X80Y64","SLICE_X67Y9","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.049000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][12][6]/CE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg/C","-0.049000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","FDCE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][12][6]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","1","0.229000000","1.660000000","1.889000000","0.878771837","SLICE_X80Y64","SLICE_X67Y9","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.049000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][0]/CE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg/C","-0.056000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","FDCE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][13][0]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","1","0.229000000","1.663000000","1.892000000","0.878964059","SLICE_X80Y64","SLICE_X70Y9","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.056000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][12]/CE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg/C","-0.040000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","FDCE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][13][12]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","1","0.229000000","1.646000000","1.875000000","0.877866667","SLICE_X80Y64","SLICE_X70Y11","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.040000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][13]/CE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg/C","-0.040000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","FDCE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][13][13]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","1","0.229000000","1.646000000","1.875000000","0.877866667","SLICE_X80Y64","SLICE_X70Y11","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.040000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][14]/CE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg/C","-0.040000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","FDCE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][13][14]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","1","0.229000000","1.646000000","1.875000000","0.877866667","SLICE_X80Y64","SLICE_X70Y11","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.040000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][15]/CE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg/C","-0.016000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","FDCE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][13][15]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","1","0.229000000","1.621000000","1.850000000","0.876216216","SLICE_X80Y64","SLICE_X70Y13","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.016000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][1]/CE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg/C","-0.016000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","FDCE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][13][1]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","1","0.229000000","1.621000000","1.850000000","0.876216216","SLICE_X80Y64","SLICE_X69Y13","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.016000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][2]/CE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg/C","-0.016000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","FDCE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][13][2]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","1","0.229000000","1.621000000","1.850000000","0.876216216","SLICE_X80Y64","SLICE_X69Y13","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.016000000"
"u_dut/u_unified_p4_kernel/input_mem_reg[0][13][3]/CE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg/C","-0.016000000","clk","clk","clk","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","FDCE","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg[0][13][3]","FDRE","u_dut/u_unified_p4_kernel/input_mem_reg","1","0.229000000","1.621000000","1.850000000","0.876216216","SLICE_X80Y64","SLICE_X70Y13","","","SIGNATURE_SKIPPED|FDCE|FDRE","SIGNATURE_SKIPPED|FDCE|FDRE","DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","0.016000000"
