"bucket","source_family","endpoint_family","endpoint_count","tns_ns","tns_share","worst_violation_ns","median_violation_ns","p90_violation_ns","p99_violation_ns"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__4","u_dut/vwrite_cmd_data_q_reg","3","-0.216000000","0.005091218","0.088000000","0.086000000","0.088000000","0.088000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__5","u_dut/vwrite_cmd_data_q_reg","3","-0.229000000","0.005397634","0.096000000","0.075000000","0.096000000","0.096000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__6","u_dut/result_cmd_data_q_reg","1","-0.083000000","0.001956348","0.083000000","0.083000000","0.083000000","0.083000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__6","u_dut/vwrite_cmd_data_q_reg","4","-0.319000000","0.007518974","0.122000000","0.056000000","0.122000000","0.122000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__7","u_dut/u_unified_p4_kernel/done_reg","1","-0.041000000","0.000966389","0.041000000","0.041000000","0.041000000","0.041000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep","u_dut/result_cmd_data_q_reg","3","-0.100000000","0.002357045","0.046000000","0.040000000","0.046000000","0.046000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep","u_dut/vwrite_cmd_data_q_reg","7","-0.689000000","0.016240041","0.123000000","0.101000000","0.123000000","0.123000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg","u_dut/result_cmd_data_q_reg","2","-0.041000000","0.000966389","0.024000000","0.017000000","0.024000000","0.024000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg","u_dut/vwrite_cmd_data_q_reg","5","-0.295000000","0.006953283","0.089000000","0.071000000","0.089000000","0.089000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/fifo_wr_ptr_q_reg","u_dut/u_unified_p4_kernel/fifo_data_q_reg","2","-0.058000000","0.001367086","0.036000000","0.022000000","0.036000000","0.036000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_data_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","80","-2.385000000","0.056215528","0.107000000","0.027000000","0.059000000","0.107000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_group_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","40","-0.874000000","0.020600575","0.062000000","0.017000000","0.052000000","0.062000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_slot_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","52","-2.170000000","0.051147881","0.113000000","0.044000000","0.072000000","0.113000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/ingress_valid_q_reg","u_dut/u_unified_p4_kernel/input_mem_reg","67","-2.058000000","0.048507990","0.108000000","0.020000000","0.057000000","0.108000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg","u_dut/u_unified_p4_kernel/s0_input_q_reg","6","-0.112000000","0.002639891","0.024000000","0.016000000","0.024000000","0.024000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__13","u_dut/u_unified_p4_kernel/product_q_reg_i_4_psdsp","1","-0.033000000","0.000777825","0.033000000","0.033000000","0.033000000","0.033000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__15","u_dut/u_unified_p4_kernel/product_q_reg_i_4_psdsp","1","-0.027000000","0.000636402","0.027000000","0.027000000","0.027000000","0.027000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__15","u_dut/u_unified_p4_kernel/product_q_reg_i_6_psdsp","1","-0.022000000","0.000518550","0.022000000","0.022000000","0.022000000","0.022000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__2","u_dut/u_unified_p4_kernel/product_q_reg","1","-0.020000000","0.000471409","0.020000000","0.020000000","0.020000000","0.020000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__4","u_dut/u_unified_p4_kernel/product_q_reg_i_2_psdsp","1","-0.014000000","0.000329986","0.014000000","0.014000000","0.014000000","0.014000000"
"DUT_INTERNAL","u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__5","u_dut/u_unified_p4_kernel/product_q_reg_i_1_psdsp","4","-0.149000000","0.003511997","0.063000000","0.033000000","0.063000000","0.063000000"
