index,slack,datapath_delay,logic_levels,startpoint,endpoint
1610,-0.371,2.352,7,operand_x_reg_reg[105][13]/C,lane_product_reg_reg[105][14]/D
1611,-0.371,2.352,7,operand_coeff_reg_reg[18][1]/C,lane_product_reg_reg[18][15]/D
1612,-0.371,2.352,7,operand_x_reg_reg[2][10]/C,lane_product_reg_reg[2][16]/D
1613,-0.371,2.352,7,operand_x_reg_reg[50][7]/C,lane_product_reg_reg[82][17]/D
1614,-0.371,2.352,7,operand_coeff_reg_reg[60][3]/C,lane_product_reg_reg[60][9]/D
1615,-0.371,2.352,6,bf_cycle_reg[2]/C,signal_reg_reg[3][19]/D
1616,-0.371,2.352,7,operand_x_reg_reg[34][2]/C,lane_product_reg_reg[34][5]/D
1617,-0.371,2.351,7,operand_coeff_reg_reg[121][6]/C,lane_product_reg_reg[98][15]/D
1618,-0.371,2.352,6,bf_cycle_reg[2]/C,signal_reg_reg[116][11]/D
1619,-0.371,2.352,7,bf_cycle_reg[1]/C,signal_reg_reg[99][16]/D
1620,-0.371,2.353,7,operand_coeff_reg_reg[118][7]/C,lane_product_reg_reg[118][10]/D
1621,-0.371,2.353,7,operand_x_reg_reg[33][12]/C,lane_product_reg_reg[65][14]/D
1622,-0.371,2.350,7,operand_x_reg_reg[27][6]/C,lane_product_reg_reg[27][8]/D
1623,-0.371,2.353,7,operand_x_reg_reg[32][13]/C,lane_product_reg_reg[32][14]/D
1624,-0.371,2.351,7,operand_x_reg_reg[26][15]/C,lane_product_reg_reg[26][36]/D
1625,-0.371,2.351,7,operand_x_reg_reg[42][2]/C,lane_product_reg_reg[42][5]/D
1626,-0.370,2.351,7,operand_coeff_reg_reg[29][7]/C,lane_product_reg_reg[29][15]/D
1627,-0.370,2.350,7,operand_x_reg_reg[90][5]/C,lane_product_reg_reg[122][15]/D
1628,-0.370,2.352,7,operand_x_reg_reg[46][5]/C,lane_product_reg_reg[46][36]/D
1629,-0.370,2.352,7,operand_x_reg_reg[54][7]/C,lane_product_reg_reg[54][12]/D
1630,-0.370,2.350,7,operand_x_reg_reg[42][10]/C,lane_product_reg_reg[74][12]/D
1631,-0.370,2.351,7,operand_x_reg_reg[28][14]/C,lane_product_reg_reg[28][20]/D
1632,-0.370,2.351,7,operand_coeff_reg_reg[51][4]_replica/C,lane_product_reg_reg[51][5]/D
1633,-0.370,2.351,5,bf_cycle_reg[2]/C,signal_reg_reg[70][22]/D
1634,-0.370,2.353,7,operand_coeff_reg_reg[86][4]/C,lane_product_reg_reg[86][15]/D
1635,-0.370,2.351,7,operand_x_reg_reg[29][4]/C,lane_product_reg_reg[61][7]/D
1636,-0.370,2.350,5,bf_cycle_reg[2]/C,signal_reg_reg[75][15]/D
1637,-0.370,2.352,7,operand_x_reg_reg[39][12]/C,lane_product_reg_reg[39][17]/D
1638,-0.370,2.351,7,operand_x_reg_reg[12][15]/C,lane_product_reg_reg[12][19]/D
1639,-0.370,2.350,7,bf_cycle_reg[1]/C,signal_reg_reg[119][21]/D
1640,-0.370,2.350,6,bf_cycle_reg[2]/C,signal_reg_reg[72][8]/D
1641,-0.370,2.350,6,bf_cycle_reg[2]/C,signal_reg_reg[88][8]/D
1642,-0.370,2.350,7,operand_x_reg_reg[88][5]/C,lane_product_reg_reg[88][19]/D
1643,-0.370,2.350,7,operand_x_reg_reg[35][15]/C,lane_product_reg_reg[67][22]/D
1644,-0.369,2.350,7,operand_x_reg_reg[44][3]/C,lane_product_reg_reg[76][3]/D
1645,-0.369,2.352,7,operand_coeff_reg_reg[11][3]/C,lane_product_reg_reg[11][7]/D
1646,-0.369,2.350,7,operand_x_reg_reg[36][7]/C,lane_product_reg_reg[36][19]/D
1647,-0.369,2.350,7,operand_coeff_reg_reg[39][0]/C,lane_product_reg_reg[39][4]/D
1648,-0.369,2.352,7,operand_x_reg_reg[104][11]/C,lane_product_reg_reg[104][19]/D
1649,-0.369,2.349,7,operand_x_reg_reg[109][5]/C,lane_product_reg_reg[109][6]/D
1650,-0.369,2.351,7,operand_x_reg_reg[23][4]/C,lane_product_reg_reg[23][20]/D
1651,-0.369,2.349,7,operand_x_reg_reg[50][7]/C,lane_product_reg_reg[82][10]/D
1652,-0.369,2.349,7,operand_x_reg_reg[50][7]/C,lane_product_reg_reg[82][14]/D
1653,-0.369,2.352,7,operand_x_reg_reg[9][4]/C,lane_product_reg_reg[9][6]/D
1654,-0.369,2.350,5,bf_cycle_reg[2]/C,signal_reg_reg[86][22]/D
1655,-0.369,2.350,6,bf_cycle_reg[2]/C,signal_reg_reg[60][9]/D
1656,-0.369,2.350,6,bf_cycle_reg[2]/C,signal_reg_reg[76][9]/D
1657,-0.369,2.348,5,bf_cycle_reg[1]/C,signal_reg_reg[15][12]/D
1658,-0.369,2.351,7,operand_x_reg_reg[49][11]/C,lane_product_reg_reg[49][17]/D
1659,-0.369,2.351,7,operand_x_reg_reg[42][9]/C,lane_product_reg_reg[42][12]/D
1660,-0.368,2.351,7,operand_x_reg_reg[36][4]/C,lane_product_reg_reg[68][18]/D
1661,-0.368,2.349,7,operand_x_reg_reg[34][14]/C,lane_product_reg_reg[34][19]/D
1662,-0.368,2.351,7,operand_coeff_reg_reg[11][3]/C,lane_product_reg_reg[108][17]/D
1663,-0.368,2.351,7,operand_x_reg_reg[48][9]/C,lane_product_reg_reg[48][9]/D
1664,-0.368,2.351,7,operand_x_reg_reg[41][4]/C,lane_product_reg_reg[73][14]/D
1665,-0.368,2.350,7,operand_x_reg_reg[32][7]/C,lane_product_reg_reg[32][11]/D
1666,-0.368,2.348,7,operand_x_reg_reg[43][4]/C,lane_product_reg_reg[75][17]/D
1667,-0.368,2.348,7,operand_x_reg_reg[105][13]/C,lane_product_reg_reg[105][16]/D
1668,-0.368,2.348,7,operand_x_reg_reg[115][13]/C,lane_product_reg_reg[115][16]/D
1669,-0.368,2.351,7,operand_x_reg_reg[97][6]/C,lane_product_reg_reg[97][22]/D
1670,-0.368,2.348,7,operand_x_reg_reg[114][12]/C,lane_product_reg_reg[114][18]/D
1671,-0.368,2.348,7,operand_x_reg_reg[50][7]/C,lane_product_reg_reg[82][12]/D
1672,-0.368,2.348,7,bf_cycle_reg[1]/C,signal_reg_reg[98][8]/D
1673,-0.368,2.349,7,operand_x_reg_reg[29][4]/C,lane_product_reg_reg[61][6]/D
1674,-0.368,2.351,7,operand_x_reg_reg[37][13]/C,lane_product_reg_reg[37][22]/D
1675,-0.368,2.348,4,bf_cycle_reg[2]/C,signal_reg_reg[92][14]/D
1676,-0.368,2.350,7,operand_x_reg_reg[53][2]/C,lane_product_reg_reg[85][11]/D
1677,-0.368,2.347,6,bf_cycle_reg[2]/C,signal_reg_reg[79][10]/D
1678,-0.367,2.347,7,bf_cycle_reg[0]/C,signal_reg_reg[77][21]/D
1679,-0.367,2.348,7,operand_x_reg_reg[44][3]/C,lane_product_reg_reg[76][5]/D
1680,-0.367,2.350,7,operand_coeff_reg_reg[11][3]/C,lane_product_reg_reg[108][22]/D
1681,-0.367,2.348,7,operand_coeff_reg_reg[52][2]/C,lane_product_reg_reg[52][2]/D
1682,-0.367,2.349,7,operand_x_reg_reg[54][7]/C,lane_product_reg_reg[54][7]/D
1683,-0.367,2.349,7,operand_x_reg_reg[46][4]/C,lane_product_reg_reg[78][14]/D
1684,-0.367,2.350,7,operand_x_reg_reg[92][5]/C,lane_product_reg_reg[92][7]/D
1685,-0.367,2.350,7,operand_x_reg_reg[102][6]/C,lane_product_reg_reg[102][21]/D
1686,-0.367,2.348,7,operand_coeff_reg_reg[15][0]/C,lane_product_reg_reg[15][11]/D
1687,-0.367,2.348,7,operand_coeff_reg_reg[17][5]/C,lane_product_reg_reg[17][17]/D
1688,-0.367,2.348,7,operand_x_reg_reg[7][6]/C,lane_product_reg_reg[7][13]/D
1689,-0.367,2.350,7,operand_x_reg_reg[14][7]/C,lane_product_reg_reg[14][16]/D
1690,-0.367,2.348,7,operand_coeff_reg_reg[17][5]/C,lane_product_reg_reg[17][6]/D
1691,-0.367,2.348,7,operand_x_reg_reg[22][2]/C,lane_product_reg_reg[22][2]/D
1692,-0.367,2.348,5,bf_cycle_reg[2]/C,signal_reg_reg[113][7]/D
1693,-0.367,2.348,6,bf_cycle_reg[1]/C,signal_reg_reg[110][4]/D
1694,-0.367,2.349,7,operand_coeff_reg_reg[19][7]/C,lane_product_reg_reg[19][15]/D
1695,-0.367,2.347,5,bf_cycle_reg[5]/C,signal_reg_reg[26][10]/D
1696,-0.367,2.346,5,bf_cycle_reg[4]/C,signal_reg_reg[63][7]/D
1697,-0.367,2.349,7,operand_x_reg_reg[110][15]/C,lane_product_reg_reg[110][18]/D
1698,-0.367,2.347,7,operand_x_reg_reg[88][5]/C,lane_product_reg_reg[88][18]/D
1699,-0.367,2.349,7,operand_x_reg_reg[93][8]/C,lane_product_reg_reg[93][10]/D
1700,-0.366,2.347,5,bf_cycle_reg[2]/C,signal_reg_reg[83][9]/D
1701,-0.366,2.346,7,operand_x_reg_reg[40][5]/C,lane_product_reg_reg[72][16]/D
1702,-0.366,2.349,7,operand_x_reg_reg[36][4]/C,lane_product_reg_reg[68][14]/D
1703,-0.366,2.349,7,operand_coeff_reg_reg[11][3]/C,lane_product_reg_reg[108][11]/D
1704,-0.366,2.347,7,operand_x_reg_reg[28][13]/C,lane_product_reg_reg[60][15]/D
1705,-0.366,2.347,7,operand_coeff_reg_reg[84][4]/C,lane_product_reg_reg[84][7]/D
1706,-0.366,2.347,7,operand_coeff_reg_reg[17][5]/C,lane_product_reg_reg[17][22]/D
1707,-0.366,2.346,7,operand_coeff_reg_reg[7][0]/C,lane_product_reg_reg[7][0]/D
1708,-0.366,2.348,7,operand_x_reg_reg[9][11]/C,lane_product_reg_reg[9][19]/D
1709,-0.366,2.346,7,operand_x_reg_reg[114][12]/C,lane_product_reg_reg[114][19]/D
1710,-0.366,2.349,7,operand_x_reg_reg[14][7]/C,lane_product_reg_reg[14][21]/D
1711,-0.366,2.347,7,operand_x_reg_reg[5][5]/C,lane_product_reg_reg[5][9]/D
1712,-0.366,2.347,6,bf_cycle_reg[4]/C,signal_reg_reg[117][20]/D
1713,-0.366,2.346,5,bf_cycle_reg[5]/C,signal_reg_reg[52][10]/D
1714,-0.366,2.345,8,bf_cycle_reg[2]/C,signal_reg_reg[74][19]/D
1715,-0.366,2.345,5,bf_cycle_reg[1]/C,signal_reg_reg[15][11]/D
1716,-0.366,2.348,7,operand_coeff_reg_reg[4][7]/C,lane_product_reg_reg[4][10]/D
1717,-0.366,2.346,6,bf_cycle_reg[2]/C,signal_reg_reg[30][15]/D
1718,-0.366,2.346,7,bf_cycle_reg[2]/C,signal_reg_reg[30][17]/D
1719,-0.366,2.346,7,bf_cycle_reg[2]/C,signal_reg_reg[55][17]/D
1720,-0.366,2.346,6,bf_cycle_reg[2]/C,signal_reg_reg[116][20]/D
1721,-0.366,2.346,5,bf_cycle_reg[2]/C,signal_reg_reg[47][14]/D
1722,-0.365,2.346,7,operand_x_reg_reg[34][14]/C,lane_product_reg_reg[34][20]/D
1723,-0.365,2.346,7,operand_x_reg_reg[33][4]/C,lane_product_reg_reg[33][8]/D
1724,-0.365,2.346,7,operand_coeff_reg_reg[7][1]/C,lane_product_reg_reg[8][13]/D
1725,-0.365,2.348,7,operand_x_reg_reg[53][0]/C,lane_product_reg_reg[53][13]/D
1726,-0.365,2.346,7,operand_coeff_reg_reg[123][0]/C,lane_product_reg_reg[123][15]/D
1727,-0.365,2.345,7,operand_x_reg_reg[98][2]/C,lane_product_reg_reg[98][5]/D
1728,-0.365,2.346,7,operand_x_reg_reg[6][1]/C,lane_product_reg_reg[6][3]/D
1729,-0.365,2.346,5,bf_cycle_reg[2]/C,signal_reg_reg[116][5]/D
1730,-0.365,2.346,6,bf_cycle_reg[2]/C,signal_reg_reg[37][17]/D
1731,-0.365,2.346,6,bf_cycle_reg[2]/C,signal_reg_reg[3][17]/D
1732,-0.365,2.347,7,operand_coeff_reg_reg[118][7]/C,lane_product_reg_reg[118][6]/D
1733,-0.365,2.344,8,bf_cycle_reg[2]/C,signal_reg_reg[90][19]/D
1734,-0.365,2.345,6,bf_cycle_reg[2]/C,signal_reg_reg[30][13]/D
1735,-0.365,2.345,6,bf_cycle_reg[2]/C,signal_reg_reg[55][13]/D
1736,-0.365,2.345,6,bf_cycle_reg[2]/C,signal_reg_reg[55][15]/D
1737,-0.364,2.345,7,bf_cycle_reg[1]/C,signal_reg_reg[114][12]/D
1738,-0.364,2.345,6,bf_cycle_reg[2]/C,signal_reg_reg[79][14]/D
1739,-0.364,2.347,7,operand_coeff_reg_reg[11][3]/C,lane_product_reg_reg[108][14]/D
1740,-0.364,2.346,7,operand_x_reg_reg[92][5]/C,lane_product_reg_reg[124][21]/D
1741,-0.364,2.347,7,operand_x_reg_reg[46][4]/C,lane_product_reg_reg[78][17]/D
1742,-0.364,2.345,7,operand_x_reg_reg[28][14]/C,lane_product_reg_reg[28][16]/D
1743,-0.364,2.345,7,operand_x_reg_reg[33][4]/C,lane_product_reg_reg[65][4]/D
1744,-0.364,2.345,7,operand_x_reg_reg[107][3]/C,lane_product_reg_reg[107][12]/D
1745,-0.364,2.344,7,operand_x_reg_reg[7][14]/C,lane_product_reg_reg[7][14]/D
1746,-0.364,2.345,6,bf_cycle_reg[2]/C,signal_reg_reg[9][10]/D
1747,-0.364,2.345,7,operand_x_reg_reg[52][11]/C,lane_product_reg_reg[84][19]/D
1748,-0.364,2.345,7,operand_x_reg_reg[54][15]/C,lane_product_reg_reg[86][21]/D
1749,-0.364,2.345,7,operand_x_reg_reg[27][14]/C,lane_product_reg_reg[59][19]/D
1750,-0.364,2.345,6,bf_cycle_reg[1]/C,signal_reg_reg[98][7]/D
1751,-0.364,2.344,7,operand_x_reg_reg[25][15]/C,lane_product_reg_reg[25][20]/D
1752,-0.364,2.344,6,bf_cycle_reg[4]/C,signal_reg_reg[117][17]/D
1753,-0.364,2.344,6,bf_cycle_reg[1]/C,signal_reg_reg[10][22]/D
1754,-0.363,2.344,6,bf_cycle_reg[0]/C,signal_reg_reg[69][10]/D
1755,-0.363,2.346,7,operand_x_reg_reg[95][5]/C,lane_product_reg_reg[127][5]/D
1756,-0.363,2.346,7,operand_x_reg_reg[53][0]/C,lane_product_reg_reg[53][18]/D
1757,-0.363,2.346,7,operand_x_reg_reg[46][4]/C,lane_product_reg_reg[78][19]/D
1758,-0.363,2.346,7,operand_x_reg_reg[92][5]/C,lane_product_reg_reg[92][13]/D
1759,-0.363,2.344,7,operand_coeff_reg_reg[25][5]/C,lane_product_reg_reg[101][9]/D
1760,-0.363,2.346,7,operand_x_reg_reg[92][5]/C,lane_product_reg_reg[124][9]/D
1761,-0.363,2.344,7,operand_coeff_reg_reg[2][5]/C,lane_product_reg_reg[2][6]/D
1762,-0.363,2.344,7,operand_x_reg_reg[28][13]/C,lane_product_reg_reg[60][17]/D
1763,-0.363,2.346,7,operand_x_reg_reg[30][5]/C,lane_product_reg_reg[62][13]/D
1764,-0.363,2.344,7,operand_x_reg_reg[45][4]/C,lane_product_reg_reg[77][5]/D
1765,-0.363,2.346,7,operand_x_reg_reg[92][5]/C,lane_product_reg_reg[92][19]/D
1766,-0.363,2.346,7,operand_x_reg_reg[14][7]/C,lane_product_reg_reg[14][11]/D
1767,-0.363,2.344,4,bf_cycle_reg[2]/C,signal_reg_reg[108][15]/D
1768,-0.363,2.343,7,operand_coeff_reg_reg[111][7]/C,lane_product_reg_reg[111][16]/D
1769,-0.363,2.343,6,bf_cycle_reg[4]/C,signal_reg_reg[97][20]/D
1770,-0.363,2.345,7,operand_x_reg_reg[32][8]/C,lane_product_reg_reg[64][10]/D
1771,-0.362,2.343,7,operand_x_reg_reg[40][5]/C,lane_product_reg_reg[72][19]/D
1772,-0.362,2.343,7,bf_cycle_reg[2]/C,signal_reg_reg[87][17]/D
1773,-0.362,2.343,7,operand_x_reg_reg[44][3]/C,lane_product_reg_reg[44][10]/D
1774,-0.362,2.344,7,operand_coeff_reg_reg[3][7]/C,lane_product_reg_reg[3][12]/D
1775,-0.362,2.342,7,operand_x_reg_reg[42][10]/C,lane_product_reg_reg[74][18]/D
1776,-0.362,2.344,7,operand_x_reg_reg[92][5]/C,lane_product_reg_reg[124][13]/D
1777,-0.362,2.343,7,operand_x_reg_reg[94][2]/C,lane_product_reg_reg[126][15]/D
1778,-0.362,2.343,7,operand_x_reg_reg[43][2]/C,lane_product_reg_reg[43][9]/D
1779,-0.362,2.344,7,operand_coeff_reg_reg[32][6]/C,lane_product_reg_reg[63][22]/D
1780,-0.362,2.345,7,operand_x_reg_reg[46][4]/C,lane_product_reg_reg[78][6]/D
1781,-0.362,2.345,7,operand_x_reg_reg[47][6]/C,lane_product_reg_reg[79][7]/D
1782,-0.362,2.345,7,operand_x_reg_reg[92][5]/C,lane_product_reg_reg[92][22]/D
1783,-0.362,2.345,7,operand_x_reg_reg[33][0]/C,lane_product_reg_reg[65][1]/D
1784,-0.362,2.342,7,bf_cycle_reg[2]/C,signal_reg_reg[62][22]/D
1785,-0.362,2.342,7,operand_x_reg_reg[114][12]/C,lane_product_reg_reg[114][36]/D
1786,-0.362,2.343,7,operand_x_reg_reg[100][5]/C,lane_product_reg_reg[100][8]/D
1787,-0.362,2.345,7,operand_x_reg_reg[109][8]/C,lane_product_reg_reg[109][9]/D
1788,-0.362,2.342,7,operand_x_reg_reg[1][5]/C,lane_product_reg_reg[1][5]/D
1789,-0.362,2.343,7,bf_cycle_reg[1]/C,signal_reg_reg[122][12]/D
1790,-0.362,2.343,6,bf_cycle_reg[2]/C,signal_reg_reg[109][13]/D
1791,-0.362,2.345,7,operand_x_reg_reg[32][0]/C,lane_product_reg_reg[64][3]/D
1792,-0.362,2.343,5,bf_cycle_reg[2]/C,signal_reg_reg[113][6]/D
1793,-0.362,2.343,7,operand_coeff_reg_reg[111][7]/C,lane_product_reg_reg[111][14]/D
1794,-0.362,2.342,5,bf_cycle_reg[2]/C,signal_reg_reg[59][11]/D
1795,-0.361,2.342,7,operand_coeff_reg_reg[104][5]/C,lane_product_reg_reg[103][17]/D
1796,-0.361,2.342,7,operand_x_reg_reg[40][5]/C,lane_product_reg_reg[72][7]/D
1797,-0.361,2.344,7,operand_x_reg_reg[41][4]/C,lane_product_reg_reg[73][19]/D
1798,-0.361,2.344,7,operand_coeff_reg_reg[11][3]/C,lane_product_reg_reg[108][20]/D
1799,-0.361,2.344,7,operand_coeff_reg_reg[11][3]/C,lane_product_reg_reg[11][21]/D
1800,-0.361,2.344,7,operand_x_reg_reg[46][4]/C,lane_product_reg_reg[78][20]/D
1801,-0.361,2.342,7,operand_coeff_reg_reg[7][1]/C,lane_product_reg_reg[8][9]/D
1802,-0.361,2.342,7,operand_x_reg_reg[28][13]/C,lane_product_reg_reg[60][14]/D
1803,-0.361,2.341,7,bf_cycle_reg[2]/C,signal_reg_reg[78][22]/D
1804,-0.361,2.342,7,operand_coeff_reg_reg[69][4]_replica/C,lane_product_reg_reg[69][13]/D
1805,-0.361,2.343,7,operand_x_reg_reg[9][11]/C,lane_product_reg_reg[9][11]/D
1806,-0.361,2.342,7,operand_coeff_reg_reg[18][1]/C,lane_product_reg_reg[18][8]/D
1807,-0.361,2.342,7,operand_x_reg_reg[1][5]/C,lane_product_reg_reg[1][6]/D
1808,-0.361,2.343,7,operand_coeff_reg_reg[122][1]/C,lane_product_reg_reg[125][9]/D
1809,-0.361,2.341,7,bf_cycle_reg[2]/C,signal_reg_reg[13][23]/D
1810,-0.361,2.342,6,bf_cycle_reg[2]/C,signal_reg_reg[60][10]/D
1811,-0.361,2.343,7,operand_x_reg_reg[39][3]/C,lane_product_reg_reg[71][37]/D
1812,-0.361,2.344,7,operand_x_reg_reg[37][13]/C,lane_product_reg_reg[37][37]/D
1813,-0.361,2.344,7,operand_x_reg_reg[39][12]/C,lane_product_reg_reg[39][15]/D
1814,-0.361,2.342,7,bf_cycle_reg[2]/C,signal_reg_reg[70][21]/D
1815,-0.361,2.342,7,bf_cycle_reg[2]/C,signal_reg_reg[86][21]/D
1816,-0.361,2.342,7,operand_x_reg_reg[38][10]/C,lane_product_reg_reg[38][38]/D
1817,-0.361,2.342,7,operand_x_reg_reg[27][14]/C,lane_product_reg_reg[59][21]/D
1818,-0.361,2.341,6,bf_cycle_reg[5]/C,signal_reg_reg[12][23]/D
1819,-0.361,2.341,7,bf_cycle_reg[0]/C,signal_reg_reg[4][19]/D
1820,-0.361,2.341,7,operand_coeff_reg_reg[57][7]/C,lane_product_reg_reg[57][12]/D
1821,-0.361,2.340,3,bf_cycle_reg[2]/C,signal_reg_reg[68][7]/D
1822,-0.361,2.340,6,bf_cycle_reg[2]/C,signal_reg_reg[34][20]/D
1823,-0.361,2.340,6,bf_cycle_reg[2]/C,signal_reg_reg[58][20]/D
1824,-0.361,2.342,7,operand_x_reg_reg[42][9]/C,lane_product_reg_reg[42][15]/D
1825,-0.361,2.343,7,operand_x_reg_reg[93][8]/C,lane_product_reg_reg[93][19]/D
1826,-0.361,2.341,7,operand_x_reg_reg[48][10]/C,lane_product_reg_reg[80][19]/D
1827,-0.360,2.341,6,bf_cycle_reg[2]/C,signal_reg_reg[47][16]/D
1828,-0.360,2.341,7,operand_coeff_reg_reg[104][5]/C,lane_product_reg_reg[103][22]/D
1829,-0.360,2.341,7,operand_x_reg_reg[40][5]/C,lane_product_reg_reg[72][15]/D
1830,-0.360,2.341,7,operand_x_reg_reg[40][5]/C,lane_product_reg_reg[72][6]/D
1831,-0.360,2.343,7,operand_x_reg_reg[36][4]/C,lane_product_reg_reg[68][22]/D
1832,-0.360,2.341,7,operand_x_reg_reg[33][4]/C,lane_product_reg_reg[33][12]/D
1833,-0.360,2.341,7,operand_x_reg_reg[35][7]/C,lane_product_reg_reg[67][8]/D
1834,-0.360,2.343,7,operand_x_reg_reg[92][5]/C,lane_product_reg_reg[92][16]/D
1835,-0.360,2.343,7,operand_x_reg_reg[53][0]/C,lane_product_reg_reg[53][20]/D
1836,-0.360,2.343,7,operand_x_reg_reg[41][4]/C,lane_product_reg_reg[73][18]/D
1837,-0.360,2.341,7,operand_x_reg_reg[0][12]/C,lane_product_reg_reg[0][12]/D
1838,-0.360,2.341,7,operand_x_reg_reg[50][0]/C,lane_product_reg_reg[50][5]/D
1839,-0.360,2.340,7,operand_coeff_reg_reg[63][1]/C,lane_product_reg_reg[63][0]/D
1840,-0.360,2.340,7,bf_cycle_reg[2]/C,signal_reg_reg[13][21]/D
1841,-0.360,2.340,7,bf_cycle_reg[2]/C,signal_reg_reg[43][21]/D
1842,-0.360,2.340,7,bf_cycle_reg[2]/C,signal_reg_reg[43][23]/D
1843,-0.360,2.341,6,bf_cycle_reg[2]/C,signal_reg_reg[76][10]/D
1844,-0.360,2.342,7,operand_coeff_reg_reg[64][6]/C,lane_product_reg_reg[127][9]/D
1845,-0.360,2.340,6,bf_cycle_reg[5]/C,signal_reg_reg[12][21]/D
1846,-0.360,2.339,5,bf_cycle_reg[5]/C,signal_reg_reg[20][16]/D
1847,-0.360,2.340,7,operand_x_reg_reg[25][15]/C,lane_product_reg_reg[25][18]/D
1848,-0.360,2.339,3,bf_cycle_reg[2]/C,signal_reg_reg[84][7]/D
1849,-0.360,2.342,7,operand_x_reg_reg[50][15]/C,lane_product_reg_reg[50][16]/D
1850,-0.360,2.342,7,operand_x_reg_reg[31][2]/C,lane_product_reg_reg[31][4]/D
1851,-0.360,2.339,6,bf_cycle_reg[2]/C,signal_reg_reg[73][13]/D
1852,-0.359,2.341,7,operand_coeff_reg_reg[72][6]/C,lane_product_reg_reg[119][11]/D
1853,-0.359,2.340,7,bf_cycle_reg[2]/C,signal_reg_reg[79][17]/D
1854,-0.359,2.340,7,operand_coeff_reg_reg[69][5]/C,lane_product_reg_reg[121][18]/D
1855,-0.359,2.340,5,bf_cycle_reg[2]/C,signal_reg_reg[120][7]/D
1856,-0.359,2.339,7,operand_coeff_reg_reg[114][1]/C,lane_product_reg_reg[114][9]/D
1857,-0.359,2.340,7,operand_coeff_reg_reg[7][1]/C,lane_product_reg_reg[117][6]/D
1858,-0.359,2.340,7,operand_x_reg_reg[28][13]/C,lane_product_reg_reg[60][16]/D
1859,-0.359,2.340,7,operand_x_reg_reg[45][3]/C,lane_product_reg_reg[45][3]/D
1860,-0.359,2.339,7,operand_coeff_reg_reg[48][6]/C,lane_product_reg_reg[82][4]/D
1861,-0.359,2.340,7,operand_x_reg_reg[103][3]/C,lane_product_reg_reg[103][3]/D
1862,-0.359,2.339,7,operand_x_reg_reg[114][12]/C,lane_product_reg_reg[114][14]/D
1863,-0.359,2.340,7,operand_coeff_reg_reg[123][0]/C,lane_product_reg_reg[123][6]/D
1864,-0.359,2.341,7,operand_x_reg_reg[102][6]/C,lane_product_reg_reg[102][14]/D
1865,-0.359,2.342,7,operand_x_reg_reg[104][6]/C,lane_product_reg_reg[104][8]/D
1866,-0.359,2.340,7,operand_x_reg_reg[115][13]/C,lane_product_reg_reg[115][22]/D
1867,-0.359,2.340,7,operand_x_reg_reg[97][4]/C,lane_product_reg_reg[97][6]/D
1868,-0.359,2.339,6,bf_cycle_reg[2]/C,signal_reg_reg[97][15]/D
1869,-0.359,2.342,7,operand_x_reg_reg[32][0]/C,lane_product_reg_reg[64][4]/D
1870,-0.359,2.342,7,operand_x_reg_reg[48][15]/C,lane_product_reg_reg[48][20]/D
1871,-0.359,2.340,6,bf_cycle_reg[2]/C,signal_reg_reg[87][10]/D
1872,-0.359,2.340,7,operand_x_reg_reg[16][15]/C,lane_product_reg_reg[16][15]/D
1873,-0.359,2.338,7,bf_cycle_reg[2]/C,signal_reg_reg[74][15]/D
1874,-0.359,2.338,8,bf_cycle_reg[2]/C,signal_reg_reg[74][17]/D
1875,-0.359,2.338,8,bf_cycle_reg[2]/C,signal_reg_reg[90][17]/D
1876,-0.359,2.341,7,operand_x_reg_reg[53][2]/C,lane_product_reg_reg[85][17]/D
1877,-0.359,2.338,5,bf_cycle_reg[1]/C,signal_reg_reg[15][9]/D
1878,-0.359,2.341,7,operand_x_reg_reg[49][11]/C,lane_product_reg_reg[49][19]/D
1879,-0.359,2.339,6,bf_cycle_reg[0]/C,signal_reg_reg[95][14]/D
1880,-0.358,2.341,7,operand_coeff_reg_reg[1][4]/C,lane_product_reg_reg[55][21]/D
1881,-0.358,2.339,7,bf_cycle_reg[2]/C,signal_reg_reg[18][20]/D
1882,-0.358,2.339,7,bf_cycle_reg[2]/C,signal_reg_reg[46][20]/D
1883,-0.358,2.339,7,operand_x_reg_reg[90][0]/C,lane_product_reg_reg[122][3]/D
1884,-0.358,2.338,7,operand_coeff_reg_reg[7][1]/C,lane_product_reg_reg[117][3]/D
1885,-0.358,2.341,7,operand_coeff_reg_reg[32][6]/C,lane_product_reg_reg[63][14]/D
1886,-0.358,2.339,7,operand_coeff_reg_reg[74][2]/C,lane_product_reg_reg[74][5]/D
1887,-0.358,2.341,7,operand_x_reg_reg[92][5]/C,lane_product_reg_reg[92][17]/D
1888,-0.358,2.339,7,operand_x_reg_reg[94][2]/C,lane_product_reg_reg[126][8]/D
1889,-0.358,2.339,7,operand_x_reg_reg[28][13]/C,lane_product_reg_reg[60][21]/D
1890,-0.358,2.340,7,operand_x_reg_reg[111][2]/C,lane_product_reg_reg[111][6]/D
1891,-0.358,2.340,7,operand_coeff_reg_reg[57][0]/C,lane_product_reg_reg[57][1]/D
1892,-0.358,2.339,7,operand_x_reg_reg[109][4]/C,lane_product_reg_reg[109][4]/D
1893,-0.358,2.340,7,operand_x_reg_reg[114][10]/C,lane_product_reg_reg[114][11]/D
1894,-0.358,2.339,7,operand_x_reg_reg[13][7]/C,lane_product_reg_reg[13][7]/D
