509000,15,30,7,0
509000,15,31,7,0
513000,15,32,9,65
513000,15,33,9,-59
513000,15,34,9,-71
513000,15,35,9,52
515000,15,36,10,77
515000,15,37,10,-44
515000,15,38,10,-81
515000,15,39,10,37
517000,15,40,11,84
517000,15,41,11,-28
517000,15,42,11,-87
517000,15,43,11,20
519000,15,44,12,90
519000,15,45,12,-11
519000,15,46,12,-90
519000,15,47,12,2
521000,15,48,13,91
521000,15,49,13,7
521000,15,50,13,-90
521000,15,51,13,-15
523000,15,52,14,88
523000,15,53,14,24
523000,15,54,14,-86
523000,15,55,14,-33
525000,15,56,15,83
525000,15,57,15,41
525000,15,58,15,-79
525000,15,59,15,-48
527000,15,60,16,73
527000,15,61,16,56
527000,15,62,16,-69
527000,15,63,16,-62
531000,16,0,2,0
531000,16,1,2,0
531000,16,2,2,0
531000,16,3,2,0
533000,16,4,3,0
533000,16,5,3,0
533000,16,6,3,0
533000,16,7,3,0
535000,16,8,4,0
535000,16,9,4,0
535000,16,10,4,0
535000,16,11,4,0
535000,16,12,4,0
535000,16,13,4,0
535000,16,14,4,0
535000,16,15,4,0
539000,16,16,6,0
539000,16,17,6,0
539000,16,18,6,0
539000,16,19,6,0
539000,16,20,6,0
539000,16,21,6,0
539000,16,22,6,0
539000,16,23,6,0
541000,16,24,7,0
541000,16,25,7,0
541000,16,26,7,0
541000,16,27,7,0
541000,16,28,7,0
541000,16,29,7,0
541000,16,30,7,0
541000,16,31,7,0
545000,16,32,9,2
545000,16,33,9,-7
545000,16,34,9,11
545000,16,35,9,-15
547000,16,36,10,20
547000,16,37,10,-24
547000,16,38,10,28
547000,16,39,10,-33
549000,16,40,11,37
549000,16,41,11,-41
549000,16,42,11,44
549000,16,43,11,-48
551000,16,44,12,52
551000,16,45,12,-56
551000,16,46,12,59
551000,16,47,12,-62
553000,16,48,13,65
553000,16,49,13,-69
553000,16,50,13,71
553000,16,51,13,-73
555000,16,52,14,77
555000,16,53,14,-79
555000,16,54,14,81
555000,16,55,14,-83
557000,16,56,15,84
557000,16,57,15,-86
557000,16,58,15,87
557000,16,59,15,-88
559000,16,60,16,90
559000,16,61,16,-90
559000,16,62,16,90
559000,16,63,16,-91
563000,17,0,2,35392
563000,17,1,2,-1151171
563000,17,2,2,-2230208
563000,17,3,2,-835677
565000,17,4,3,-1014151
565000,17,5,3,-5776382
565000,17,6,3,459689
565000,17,7,3,-986472
