"bucket","source_family","endpoint_family","endpoint_count","tns_ns","tns_share","worst_violation_ns","median_violation_ns","p90_violation_ns","p99_violation_ns"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__0_replica_5","1","-0.051000000","0.000122503","0.051000000","0.051000000","0.051000000","0.051000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__0_replica_6","1","-0.005000000","0.000012010","0.005000000","0.005000000","0.005000000","0.005000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__1","1","-0.142000000","0.000341088","0.142000000","0.142000000","0.142000000","0.142000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__1_replica","1","-0.143000000","0.000343490","0.143000000","0.143000000","0.143000000","0.143000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__1_replica_3","1","-0.034000000","0.000081669","0.034000000","0.034000000","0.034000000","0.034000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__1_replica_4","1","-0.066000000","0.000158534","0.066000000","0.066000000","0.066000000","0.066000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__1_replica_5","1","-0.052000000","0.000124905","0.052000000","0.052000000","0.052000000","0.052000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__2","1","-0.102000000","0.000245007","0.102000000","0.102000000","0.102000000","0.102000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__3","2","-0.230000000","0.000552466","0.123000000","0.107000000","0.123000000","0.123000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__3_replica","1","-0.176000000","0.000422757","0.176000000","0.176000000","0.176000000","0.176000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__3_replica_1","1","-0.117000000","0.000281037","0.117000000","0.117000000","0.117000000","0.117000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__3_replica_3","1","-0.049000000","0.000117699","0.049000000","0.049000000","0.049000000","0.049000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__3_replica_5","1","-0.044000000","0.000105689","0.044000000","0.044000000","0.044000000","0.044000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__3_replica_6","1","-0.024000000","0.000057649","0.024000000","0.024000000","0.024000000","0.024000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__3_replica_8","1","-0.116000000","0.000278635","0.116000000","0.116000000","0.116000000","0.116000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__4","1","-0.137000000","0.000329078","0.137000000","0.137000000","0.137000000","0.137000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__4_replica_1","1","-0.118000000","0.000283439","0.118000000","0.118000000","0.118000000","0.118000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__4_replica_5","1","-0.010000000","0.000024020","0.010000000","0.010000000","0.010000000","0.010000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__4_replica_6","1","-0.026000000","0.000062453","0.026000000","0.026000000","0.026000000","0.026000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__4_replica_7","1","-0.066000000","0.000158534","0.066000000","0.066000000","0.066000000","0.066000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__5","1","-0.162000000","0.000389128","0.162000000","0.162000000","0.162000000","0.162000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__5_replica_5","1","-0.018000000","0.000043236","0.018000000","0.018000000","0.018000000","0.018000000"
"DUT_INTERNAL","u_dut/kernel_run_q_reg_replica_3","u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep_replica","1","-0.128000000","0.000307459","0.128000000","0.128000000","0.128000000","0.128000000"
