candidate_id,anchor_x,anchor_y,region_x_min,region_x_max,region_y_min,region_y_max,candidate_tile_x,candidate_tile_y,coverage_ratio,site_count,legal_ff_capacity,available_ff_capacity,occupied_ff,projected_ff_utilization,clock_regions,control_set_data_available,control_set_compatibility,local_congestion,candidate_clock_region_crossing_count,subset_id,moved_bit_count,bit_list_sha256,basic_geometry_pass,basic_rejection_reason,pareto_frontier,tradeoff_proxy_pass,tradeoff_rejection_reason,safety_gate_rejection_reason,u_neg_no_worsening_proxy,u_pass_no_increase_proxy,d_neg_improves_proxy,d_near_nonworsening_proxy,objective_vector,u_neg_count,u_neg_min,u_neg_median,u_neg_p90,u_neg_p95,u_neg_max,u_neg_sum,u_neg_decrease_count,u_neg_increase_count,u_neg_unchanged_count,u_neg_current_slack_count,u_neg_current_slack_min,u_neg_current_slack_median,u_neg_current_slack_p90,u_neg_current_slack_p95,u_neg_current_slack_max,u_neg_current_slack_sum,u_pass_count,u_pass_min,u_pass_median,u_pass_p90,u_pass_p95,u_pass_max,u_pass_sum,u_pass_decrease_count,u_pass_increase_count,u_pass_unchanged_count,u_pass_current_slack_count,u_pass_current_slack_min,u_pass_current_slack_median,u_pass_current_slack_p90,u_pass_current_slack_p95,u_pass_current_slack_max,u_pass_current_slack_sum,d_neg_count,d_neg_min,d_neg_median,d_neg_p90,d_neg_p95,d_neg_max,d_neg_sum,d_neg_decrease_count,d_neg_increase_count,d_neg_unchanged_count,d_neg_current_slack_count,d_neg_current_slack_min,d_neg_current_slack_median,d_neg_current_slack_p90,d_neg_current_slack_p95,d_neg_current_slack_max,d_neg_current_slack_sum,d_near_count,d_near_min,d_near_median,d_near_p90,d_near_p95,d_near_max,d_near_sum,d_near_decrease_count,d_near_increase_count,d_near_unchanged_count,d_near_current_slack_count,d_near_current_slack_min,d_near_current_slack_median,d_near_current_slack_p90,d_near_current_slack_p95,d_near_current_slack_max,d_near_current_slack_sum,d_all_count,d_all_min,d_all_median,d_all_p90,d_all_p95,d_all_max,d_all_sum,d_all_decrease_count,d_all_increase_count,d_all_unchanged_count,d_all_current_slack_count,d_all_current_slack_min,d_all_current_slack_median,d_all_current_slack_p90,d_all_current_slack_p95,d_all_current_slack_max,d_all_current_slack_sum
A_X088_Y088,88,88,76,100,72,104,297.0,157.0,1.0,825,13200,9128,4072,0.3101515151515152,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_X2Y1_MAJOR,22,EC8295A18CFB3214990035A3C2A8A03B2248BEA56069D816345F1D2C0CC4741A,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 82.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,82.0,91.0,92.0,1479.0,0,22,36,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-103.0,0.0,0.0,1.0,61.0,-3479.0,52,13,136,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-103.0,0.0,0.0,0.0,59.0,-7585.0,122,19,243,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-105.0,0.0,7.0,35.0,79.0,-41036.0,875,494,2663,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y088,88,88,76,100,72,104,297.0,157.0,1.0,825,13200,9128,4072,0.31,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,20,DEST_X3Y1_MAJOR,20,D8DF451BC1C4EF6032E28F4D3065B488CCF48FA9921667AB64B2E0E8D05D4049,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE,,False,False,True,True,"[0.0, 79.0, 15.0, 5.0, -65.0, 0.0, 0.0, 0.0, 20.0]",58,0.0,0.0,79.0,84.0,100.0,1119.0,0,15,43,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,64.5,92.0,92.0,92.0,347.0,0,5,1,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-105.0,-65.0,0.0,0.0,16.0,-10282.0,124,2,75,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-113.0,0.0,0.0,0.0,20.0,-11880.0,158,11,215,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-113.0,0.0,6.0,28.0,78.0,-38856.0,809,442,2781,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y088,88,88,76,100,72,104,297.0,157.0,1.0,825,13200,9128,4072,0.3101515151515152,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_MIXED_OR_OTHER,22,62A80A6BF2780309EBB7ACB65499DC33F9E420F49ABAF670FF853CD53D650A7D,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 82.0, 21.0, 1.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,82.0,91.0,99.0,1525.0,0,21,37,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,77.0,77.0,77.0,77.0,0,1,5,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-104.0,0.0,0.0,0.0,0.0,-778.0,10,0,191,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-120.0,0.0,0.0,0.0,26.0,-4817.0,67,5,312,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-120.0,0.0,8.0,33.0,76.0,-43152.0,883,497,2652,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y088,88,88,76,100,72,104,297.0,157.0,1.0,825,13200,9128,4072,0.3096969696969697,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_0,16,25AFEB422DB3BDBEF4DCE97A6D1274116E7B27A3B94E395D479DC22D3DE14FFD,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 79.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,79.0,91.0,99.0,1249.0,0,16,42,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-105.0,0.0,0.0,0.0,61.0,-4612.0,59,5,137,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-120.0,0.0,0.0,0.0,59.0,-6372.0,81,15,288,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-120.0,0.0,0.0,20.0,79.0,-34396.0,624,385,3023,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y088,88,88,76,100,72,104,297.0,157.0,1.0,825,13200,9128,4072,0.3096969696969697,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_1,16,863B9B0389C1B994C73ED0C57EC56A84FD6D317708E59D47B391DA86E44D3A8E,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 84.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,84.0,92.0,100.0,1094.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,92.0,92.0,92.0,167.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-101.0,0.0,0.0,0.0,24.0,-3318.0,41,7,153,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-113.0,0.0,0.0,0.0,25.0,-6865.0,94,10,280,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-113.0,0.0,0.0,25.0,78.0,-30288.0,624,384,3024,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y088,88,88,76,100,72,104,297.0,157.0,1.0,825,13200,9128,4072,0.3096969696969697,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_2,16,18F6AC63D50EACD2B5F6CC669CA58252595A0313B759D7A0EC563D4D8CFF4410,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 65.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,65.0,82.0,82.0,922.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,82.0,82.0,82.0,136.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-100.0,0.0,0.0,0.0,16.0,-4559.0,55,2,144,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-100.0,0.0,0.0,0.0,20.0,-5529.0,78,7,299,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-101.0,0.0,0.0,19.0,65.0,-31944.0,666,345,3021,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y088,88,88,76,100,72,104,297.0,157.0,1.0,825,13200,9128,4072,0.3096969696969697,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_3,16,6D6B2605916DFCDD525A27838AC825D18C62B807369D6E6322040D77ED73CF54,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 59.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,59.0,82.0,82.0,858.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,77.0,77.0,77.0,121.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-95.0,0.0,0.0,0.0,10.0,-2050.0,31,1,169,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-95.0,0.0,0.0,0.0,20.0,-5516.0,94,3,287,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-95.0,0.0,0.0,19.0,75.0,-26416.0,653,319,3060,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y092,88,92,76,100,76,108,297.0,152.0,1.0,825,13200,8869,4331,0.33295454545454545,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,64,ALL_64,64,A49D88051B2D2E5D1255D4F806A7569CDA9B33A650A908566197031349AD8DB4,True,,True,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE,,False,False,True,True,"[65.0, 87.0, 58.0, 6.0, -84.0, -24.0, -74.0, -38.0, 64.0]",58,27.0,65.0,87.0,91.0,95.0,3833.0,0,58,0,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,39.0,71.0,87.0,87.0,87.0,394.0,0,6,0,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-100.0,-84.0,-24.0,6.0,56.0,-14386.0,186,15,0,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-115.0,-74.0,4.0,7.0,54.0,-23944.0,339,43,2,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-115.0,-38.0,37.0,46.0,74.0,-127912.0,2503,1499,30,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y092,88,92,76,100,76,108,297.0,152.0,1.0,825,13200,8869,4331,0.3297727272727273,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_X2Y1_MAJOR,22,EC8295A18CFB3214990035A3C2A8A03B2248BEA56069D816345F1D2C0CC4741A,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 77.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,77.0,86.0,87.0,1369.0,0,22,36,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-98.0,0.0,0.0,6.0,56.0,-3326.0,51,14,136,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-98.0,0.0,0.0,4.0,54.0,-7409.0,114,26,244,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-100.0,0.0,6.0,30.0,74.0,-42592.0,854,516,2662,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y092,88,92,76,100,76,108,297.0,152.0,1.0,825,13200,8869,4331,0.32962121212121215,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,20,DEST_X3Y1_MAJOR,20,D8DF451BC1C4EF6032E28F4D3065B488CCF48FA9921667AB64B2E0E8D05D4049,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE,,False,False,True,True,"[0.0, 74.0, 15.0, 5.0, -70.0, 0.0, 0.0, 0.0, 20.0]",58,0.0,0.0,74.0,79.0,95.0,1044.0,0,15,43,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,59.5,87.0,87.0,87.0,322.0,0,5,1,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-100.0,-70.0,0.0,0.0,11.0,-10272.0,125,1,75,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-108.0,0.0,0.0,0.0,15.0,-11829.0,161,8,215,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-108.0,0.0,5.0,23.0,73.0,-40400.0,787,464,2781,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y092,88,92,76,100,76,108,297.0,152.0,1.0,825,13200,8869,4331,0.3297727272727273,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_MIXED_OR_OTHER,22,62A80A6BF2780309EBB7ACB65499DC33F9E420F49ABAF670FF853CD53D650A7D,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 77.0, 21.0, 1.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,77.0,86.0,94.0,1420.0,0,21,37,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,72.0,72.0,72.0,72.0,0,1,5,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-99.0,0.0,0.0,0.0,0.0,-788.0,10,0,191,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-115.0,0.0,0.0,0.0,21.0,-4706.0,64,9,311,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-115.0,0.0,9.0,28.0,71.0,-44920.0,862,519,2651,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y092,88,92,76,100,76,108,297.0,152.0,1.0,825,13200,8869,4331,0.32931818181818184,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_0,16,25AFEB422DB3BDBEF4DCE97A6D1274116E7B27A3B94E395D479DC22D3DE14FFD,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 74.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,74.0,86.0,94.0,1169.0,0,16,42,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-100.0,0.0,0.0,0.0,56.0,-4624.0,60,4,137,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-115.0,0.0,0.0,0.0,54.0,-6212.0,84,12,288,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-115.0,0.0,0.0,15.0,74.0,-35392.0,629,381,3022,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y092,88,92,76,100,76,108,297.0,152.0,1.0,825,13200,8869,4331,0.32931818181818184,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_1,16,863B9B0389C1B994C73ED0C57EC56A84FD6D317708E59D47B391DA86E44D3A8E,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 79.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,79.0,87.0,95.0,1024.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,87.0,87.0,87.0,157.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-96.0,0.0,0.0,0.0,19.0,-3240.0,41,7,153,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-108.0,0.0,0.0,0.0,20.0,-6877.0,92,12,280,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-108.0,0.0,0.0,20.0,73.0,-31618.0,612,398,3022,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y092,88,92,76,100,76,108,297.0,152.0,1.0,825,13200,8869,4331,0.32931818181818184,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_2,16,18F6AC63D50EACD2B5F6CC669CA58252595A0313B759D7A0EC563D4D8CFF4410,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 60.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,60.0,77.0,77.0,852.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,77.0,77.0,77.0,126.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-95.0,0.0,0.0,0.0,11.0,-4520.0,55,2,144,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-95.0,0.0,0.0,0.0,15.0,-5418.0,79,6,299,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-96.0,0.0,0.0,14.0,60.0,-33088.0,655,338,3039,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y092,88,92,76,100,76,108,297.0,152.0,1.0,825,13200,8869,4331,0.32931818181818184,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_3,16,6D6B2605916DFCDD525A27838AC825D18C62B807369D6E6322040D77ED73CF54,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 54.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,54.0,77.0,77.0,788.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,72.0,72.0,72.0,111.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-90.0,0.0,0.0,0.0,5.0,-2002.0,30,2,169,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-90.0,0.0,0.0,0.0,15.0,-5437.0,84,13,287,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-90.0,0.0,0.0,14.0,70.0,-27814.0,607,382,3043,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y096,88,96,76,100,80,112,297.0,148.0,1.0,825,13200,8931,4269,0.32825757575757575,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,64,ALL_64,64,A49D88051B2D2E5D1255D4F806A7569CDA9B33A650A908566197031349AD8DB4,True,,True,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE,,False,False,True,True,"[61.0, 83.0, 58.0, 6.0, -83.0, -20.0, -73.5, -35.0, 64.0]",58,23.0,61.0,83.0,87.0,91.0,3601.0,0,58,0,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,35.0,67.0,83.0,83.0,83.0,370.0,0,6,0,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-96.0,-83.0,-20.0,8.0,52.0,-14126.0,186,15,0,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-111.0,-73.5,4.0,9.0,50.0,-23376.0,334,46,4,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-111.0,-35.0,33.0,42.0,70.0,-128780.0,2437,1543,52,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y096,88,96,76,100,80,112,297.0,148.0,1.0,825,13200,8931,4269,0.3250757575757576,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_X2Y1_MAJOR,22,EC8295A18CFB3214990035A3C2A8A03B2248BEA56069D816345F1D2C0CC4741A,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 73.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,73.0,82.0,83.0,1281.0,0,22,36,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-94.0,0.0,0.0,8.0,52.0,-3160.0,51,14,136,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-96.0,0.0,0.0,7.0,50.0,-7119.0,110,28,246,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-96.0,0.0,8.0,26.0,70.0,-42820.0,819,534,2679,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y096,88,96,76,100,80,112,297.0,148.0,1.0,825,13200,8931,4269,0.32492424242424245,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,20,DEST_X3Y1_MAJOR,20,D8DF451BC1C4EF6032E28F4D3065B488CCF48FA9921667AB64B2E0E8D05D4049,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE,,False,False,True,True,"[0.0, 70.0, 15.0, 5.0, -69.0, 0.0, 0.0, 0.0, 20.0]",58,0.0,0.0,70.0,75.0,91.0,984.0,0,15,43,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,55.5,83.0,83.0,83.0,302.0,0,5,1,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-96.0,-69.0,0.0,0.0,7.0,-10184.0,125,1,75,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-104.0,0.0,0.0,0.0,18.0,-11669.0,160,9,215,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-104.0,0.0,6.0,19.0,69.0,-40726.0,764,493,2775,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X088_Y096,88,96,76,100,80,112,297.0,148.0,1.0,825,13200,8931,4269,0.3250757575757576,"{""X2Y1"": 462, ""X3Y1"": 363}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_MIXED_OR_OTHER,22,62A80A6BF2780309EBB7ACB65499DC33F9E420F49ABAF670FF853CD53D650A7D,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 73.0, 21.0, 1.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,73.0,82.0,90.0,1336.0,0,21,37,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,68.0,68.0,68.0,68.0,0,1,5,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-95.0,0.0,0.0,0.0,0.0,-782.0,10,0,191,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-111.0,0.0,0.0,0.0,17.0,-4588.0,64,9,311,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-111.0,0.0,9.0,24.0,67.0,-45234.0,854,516,2662,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
