index,family,slack_ns,datapath_delay_ns,logic_delay_ns,route_delay_ns,logic_levels,startpoint,endpoint,start_loc,end_loc,start_fanout
0,C_other_cache_kernel_or_write,-0.238000,2.134000,0.733000,1.401000,"8","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_rd_req_group_q_reg[0]/CE","SLICE_X78Y31","SLICE_X88Y26",""
1,C_other_cache_kernel_or_write,-0.238000,2.134000,0.733000,1.401000,"8","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_rd_req_group_q_reg[1]/CE","SLICE_X78Y31","SLICE_X88Y26",""
2,C_other_cache_kernel_or_write,-0.238000,2.133000,0.733000,1.400000,"8","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_rd_req_group_q_reg[2]/CE","SLICE_X78Y31","SLICE_X88Y26",""
3,C_other_cache_kernel_or_write,-0.238000,2.133000,0.733000,1.400000,"8","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_rd_req_group_q_reg[3]/CE","SLICE_X78Y31","SLICE_X88Y26",""
4,C_other_cache_kernel_or_write,-0.238000,2.133000,0.733000,1.400000,"8","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_rd_req_group_q_reg[4]/CE","SLICE_X78Y31","SLICE_X88Y26",""
5,A_cache_to_lfnst_response,-0.237000,2.218000,0.656000,1.562000,"6","rd_cmd_addr_q_reg[0][3][0]/C","lfnst_mem_resp_valid_q_reg/D","SLICE_X80Y19","SLICE_X84Y18",""
6,C_other_cache_kernel_or_write,-0.214000,2.196000,0.426000,1.770000,"5","rd_cmd_addr_q_reg[0][0][1]/C","kernel_rd_raw_data_q_reg[10]/D","SLICE_X78Y13","SLICE_X76Y27",""
7,E_other,-0.211000,2.191000,0.440000,1.751000,"4","lfnst_run_q_reg_replica/C","kernel_ctx_output_size_q_reg[2]_replica/D","SLICE_X96Y29","SLICE_X80Y31",""
8,E_other,-0.210000,2.106000,0.708000,1.398000,"8","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_feed_group_q_reg[0]/CE","SLICE_X78Y31","SLICE_X88Y29",""
9,E_other,-0.210000,2.106000,0.708000,1.398000,"8","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_feed_group_q_reg[2]/CE","SLICE_X78Y31","SLICE_X88Y29",""
10,C_other_cache_kernel_or_write,-0.209000,2.191000,0.554000,1.637000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__3/C","vwrite_cmd_data_q_reg[0][11]/D","SLICE_X57Y103","SLICE_X72Y68",""
11,C_other_cache_kernel_or_write,-0.208000,2.189000,0.466000,1.723000,"5","u_unified_p4_kernel/fifo_rd_ptr_q_reg[3]/C","vwrite_cmd_data_q_reg[1][3]/D","SLICE_X58Y106","SLICE_X71Y68",""
12,C_other_cache_kernel_or_write,-0.207000,2.187000,0.476000,1.711000,"5","kernel_h_rd_addr_q_reg[0][0]/C","kernel_h_rd_data_q_reg[1]/D","SLICE_X79Y38","SLICE_X84Y31",""
13,A_cache_to_lfnst_response,-0.206000,2.187000,0.558000,1.629000,"6","rd_cmd_addr_q_reg[0][0][3]/C","lfnst_mem_resp_data_q_reg[1]/D","SLICE_X78Y17","SLICE_X76Y4",""
14,D_control_or_r4c,-0.206000,2.185000,0.663000,1.522000,"6","lfnst_run_q_reg_replica/C","lfnst_grid_reg[18][12]/D","SLICE_X96Y29","SLICE_X104Y14",""
15,C_other_cache_kernel_or_write,-0.205000,2.187000,0.598000,1.589000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[0]_rep__2/C","vwrite_cmd_data_q_reg[1][12]/D","SLICE_X64Y117","SLICE_X77Y78",""
16,E_other,-0.202000,2.184000,0.482000,1.702000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[54]/D","SLICE_X88Y29","SLICE_X97Y33",""
17,A_cache_to_lfnst_response,-0.201000,2.183000,0.488000,1.695000,"6","rd_cmd_addr_q_reg[0][0][1]/C","lfnst_mem_resp_data_q_reg[9]/D","SLICE_X78Y13","SLICE_X69Y23",""
18,E_other,-0.199000,2.181000,0.434000,1.747000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[49]/D","SLICE_X88Y29","SLICE_X91Y37",""
19,E_other,-0.196000,2.178000,0.486000,1.692000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[50]/D","SLICE_X88Y29","SLICE_X99Y34",""
20,C_other_cache_kernel_or_write,-0.195000,2.178000,0.471000,1.707000,"5","rd_cmd_addr_q_reg[0][0][1]/C","kernel_rd_raw_data_q_reg[26]/D","SLICE_X78Y13","SLICE_X75Y18",""
21,A_cache_to_lfnst_response,-0.192000,2.174000,0.543000,1.631000,"6","rd_cmd_addr_q_reg[0][0][1]/C","lfnst_mem_resp_data_q_reg[2]/D","SLICE_X78Y13","SLICE_X80Y3",""
22,E_other,-0.191000,2.174000,0.519000,1.655000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[36]/D","SLICE_X88Y29","SLICE_X92Y36",""
23,C_other_cache_kernel_or_write,-0.191000,2.172000,0.555000,1.617000,"5","u_unified_p4_kernel/fifo_count_q_reg[2]/C","vwrite_cmd_data_q_reg[0][6]/D","SLICE_X70Y86","SLICE_X72Y77",""
24,A_cache_to_lfnst_response,-0.190000,2.172000,0.420000,1.752000,"6","rd_cmd_addr_q_reg[0][0][1]/C","lfnst_mem_resp_data_q_reg[14]/D","SLICE_X78Y13","SLICE_X70Y17",""
25,A_cache_to_lfnst_response,-0.190000,2.170000,0.617000,1.553000,"6","rd_cmd_addr_q_reg[0][3][0]/C","lfnst_mem_resp_valid_q_reg_rep/D","SLICE_X80Y19","SLICE_X84Y16",""
26,C_other_cache_kernel_or_write,-0.190000,2.171000,0.557000,1.614000,"5","u_unified_p4_kernel/fifo_count_q_reg[2]/C","vwrite_cmd_data_q_reg[0][8]/D","SLICE_X70Y86","SLICE_X72Y77",""
27,C_other_cache_kernel_or_write,-0.189000,2.170000,0.477000,1.693000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__1/C","vwrite_cmd_data_q_reg[3][8]/D","SLICE_X57Y107","SLICE_X73Y80",""
28,A_cache_to_lfnst_response,-0.187000,2.168000,0.535000,1.633000,"6","rd_cmd_addr_q_reg[0][0][1]/C","lfnst_mem_resp_data_q_reg[8]/D","SLICE_X78Y13","SLICE_X72Y22",""
29,C_other_cache_kernel_or_write,-0.187000,2.169000,0.538000,1.631000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[0]_rep__0/C","vwrite_cmd_data_q_reg[0][14]/D","SLICE_X63Y107","SLICE_X74Y84",""
30,A_cache_to_lfnst_response,-0.186000,2.168000,0.557000,1.611000,"6","rd_cmd_addr_q_reg[0][0][1]/C","lfnst_mem_resp_data_q_reg[10]/D","SLICE_X78Y13","SLICE_X70Y22",""
31,D_control_or_r4c,-0.186000,2.080000,0.398000,1.682000,"5","lfnst_run_q_reg_replica/C","lfnst_grid_reg[58][3]/CE","SLICE_X96Y29","SLICE_X103Y23",""
32,C_other_cache_kernel_or_write,-0.184000,2.164000,0.457000,1.707000,"5","rd_cmd_addr_q_reg[1][1][0]/C","kernel_rd_raw_data_q_reg[20]/D","SLICE_X86Y21","SLICE_X69Y28",""
33,D_control_or_r4c,-0.183000,2.165000,0.434000,1.731000,"5","lfnst_grid_valid_reg[34]/C","u_unified_p4_kernel/ingress_data_q_reg[15]/D","SLICE_X102Y20","SLICE_X87Y27",""
34,E_other,-0.183000,2.166000,0.472000,1.694000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[9]/D","SLICE_X88Y29","SLICE_X95Y31",""
35,C_other_cache_kernel_or_write,-0.183000,2.165000,0.459000,1.706000,"5","rd_cmd_addr_q_reg[0][0][1]/C","kernel_rd_raw_data_q_reg[14]/D","SLICE_X78Y13","SLICE_X73Y27",""
36,A_cache_to_lfnst_response,-0.183000,2.162000,0.546000,1.616000,"6","rd_cmd_addr_q_reg[1][1][0]/C","lfnst_mem_resp_data_q_reg[15]/D","SLICE_X86Y21","SLICE_X69Y19",""
37,D_control_or_r4c,-0.182000,2.163000,0.520000,1.643000,"5","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/ingress_data_q_reg[52]/D","SLICE_X102Y23","SLICE_X91Y37",""
38,E_other,-0.182000,2.161000,0.492000,1.669000,"5","lfnst_run_q_reg_replica/C","kernel_cut_h_q_reg[4]/D","SLICE_X96Y29","SLICE_X85Y31",""
39,C_other_cache_kernel_or_write,-0.180000,2.161000,0.530000,1.631000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[0]_rep__4/C","vwrite_cmd_data_q_reg[3][7]/D","SLICE_X59Y110","SLICE_X69Y70",""
40,A_cache_to_lfnst_response,-0.180000,2.161000,0.520000,1.641000,"6","rd_cmd_addr_q_reg[0][0][2]/C","lfnst_mem_resp_data_q_reg[5]/D","SLICE_X78Y13","SLICE_X80Y4",""
41,D_control_or_r4c,-0.179000,2.161000,0.472000,1.689000,"5","lfnst_grid_valid_reg[34]/C","u_unified_p4_kernel/ingress_data_q_reg[10]/D","SLICE_X102Y20","SLICE_X90Y29",""
42,E_other,-0.179000,2.160000,0.452000,1.708000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[56]/D","SLICE_X88Y29","SLICE_X94Y32",""
43,C_other_cache_kernel_or_write,-0.179000,2.158000,0.476000,1.682000,"5","u_unified_p4_kernel/fifo_rd_ptr_q_reg[3]_rep/C","vwrite_cmd_data_q_reg[3][13]/D","SLICE_X66Y110","SLICE_X77Y75",""
44,C_other_cache_kernel_or_write,-0.178000,2.158000,0.577000,1.581000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[0]/C","vwrite_cmd_data_q_reg[0][1]/D","SLICE_X57Y103","SLICE_X69Y66",""
45,A_cache_to_lfnst_response,-0.177000,2.159000,0.570000,1.589000,"6","rd_cmd_addr_q_reg[0][0][1]/C","lfnst_mem_resp_data_q_reg[6]/D","SLICE_X78Y13","SLICE_X76Y3",""
46,C_other_cache_kernel_or_write,-0.177000,2.160000,0.604000,1.556000,"5","u_unified_p4_kernel/fifo_count_q_reg[2]/C","vwrite_cmd_data_q_reg[0][0]/D","SLICE_X70Y86","SLICE_X74Y80",""
47,C_other_cache_kernel_or_write,-0.177000,2.157000,0.559000,1.598000,"5","kernel_h_rd_addr_q_reg[1][0]/C","kernel_h_rd_data_q_reg[27]/D","SLICE_X77Y45","SLICE_X84Y31",""
48,A_cache_to_lfnst_response,-0.175000,2.157000,0.435000,1.722000,"6","rd_cmd_addr_q_reg[0][0][1]/C","lfnst_mem_resp_data_q_reg[0]/D","SLICE_X78Y13","SLICE_X77Y4",""
49,C_other_cache_kernel_or_write,-0.175000,2.157000,0.552000,1.605000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__4/C","vwrite_cmd_data_q_reg[3][3]/D","SLICE_X69Y101","SLICE_X73Y70",""
50,D_control_or_r4c,-0.175000,2.157000,0.468000,1.689000,"5","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/ingress_data_q_reg[35]/D","SLICE_X102Y23","SLICE_X96Y30",""
51,E_other,-0.175000,2.157000,0.552000,1.605000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[28]/D","SLICE_X88Y29","SLICE_X93Y33",""
52,D_control_or_r4c,-0.175000,2.154000,0.446000,1.708000,"5","kernel_vector_q_reg[1]_rep__1/C","u_unified_p4_kernel/ingress_data_q_reg[6]/D","SLICE_X103Y17","SLICE_X87Y27",""
53,C_other_cache_kernel_or_write,-0.174000,2.154000,0.619000,1.535000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__0/C","vwrite_cmd_data_q_reg[0][13]/D","SLICE_X67Y109","SLICE_X76Y75",""
54,A_cache_to_lfnst_response,-0.174000,2.156000,0.497000,1.659000,"6","rd_cmd_addr_q_reg[0][0][1]/C","lfnst_mem_resp_data_q_reg[4]/D","SLICE_X78Y13","SLICE_X77Y3",""
55,D_control_or_r4c,-0.174000,2.154000,0.662000,1.492000,"5","kernel_vector_q_reg[1]_rep__2/C","u_unified_p4_kernel/ingress_data_q_reg[63]/D","SLICE_X92Y19","SLICE_X87Y37",""
56,E_other,-0.172000,2.152000,0.604000,1.548000,"5","lfnst_run_q_reg_replica/C","kernel_cut_h_q_reg[3]/D","SLICE_X96Y29","SLICE_X87Y24",""
57,D_control_or_r4c,-0.172000,2.152000,0.661000,1.491000,"5","kernel_vector_q_reg[1]_rep__2/C","u_unified_p4_kernel/ingress_data_q_reg[31]/D","SLICE_X92Y19","SLICE_X87Y37",""
58,C_other_cache_kernel_or_write,-0.171000,2.153000,0.596000,1.557000,"5","u_unified_p4_kernel/fifo_count_q_reg[2]/C","vwrite_cmd_data_q_reg[0][2]/D","SLICE_X70Y86","SLICE_X72Y68",""
59,E_other,-0.171000,2.066000,0.708000,1.358000,"8","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_feed_group_q_reg[1]/CE","SLICE_X78Y31","SLICE_X88Y29",""
60,E_other,-0.171000,2.066000,0.708000,1.358000,"8","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_feed_group_q_reg[3]/CE","SLICE_X78Y31","SLICE_X88Y29",""
61,E_other,-0.171000,2.066000,0.708000,1.358000,"8","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_feed_group_q_reg[4]/CE","SLICE_X78Y31","SLICE_X88Y29",""
62,C_other_cache_kernel_or_write,-0.170000,2.152000,0.642000,1.510000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__3/C","vwrite_cmd_data_q_reg[2][10]/D","SLICE_X57Y103","SLICE_X73Y81",""
63,A_cache_to_lfnst_response,-0.170000,2.152000,0.559000,1.593000,"6","rd_cmd_addr_q_reg[0][0][1]/C","lfnst_mem_resp_data_q_reg[11]/D","SLICE_X78Y13","SLICE_X69Y22",""
64,C_other_cache_kernel_or_write,-0.170000,2.151000,0.542000,1.609000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[0]_rep__4/C","vwrite_cmd_data_q_reg[0][7]/D","SLICE_X59Y110","SLICE_X64Y66",""
65,C_other_cache_kernel_or_write,-0.170000,2.150000,0.418000,1.732000,"5","u_unified_p4_kernel/fifo_rd_ptr_q_reg[3]_rep/C","vwrite_cmd_data_q_reg[3][10]/D","SLICE_X66Y110","SLICE_X74Y84",""
66,E_other,-0.170000,2.151000,0.405000,1.746000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[51]/D","SLICE_X88Y29","SLICE_X88Y37",""
67,C_other_cache_kernel_or_write,-0.169000,2.151000,0.458000,1.693000,"5","rd_cmd_addr_q_reg[0][0][1]/C","kernel_rd_raw_data_q_reg[25]/D","SLICE_X78Y13","SLICE_X73Y15",""
68,C_other_cache_kernel_or_write,-0.168000,2.149000,0.371000,1.778000,"5","rd_cmd_addr_q_reg[0][0][1]/C","kernel_rd_raw_data_q_reg[13]/D","SLICE_X78Y13","SLICE_X77Y25",""
69,A_cache_to_lfnst_response,-0.168000,2.148000,0.631000,1.517000,"6","rd_cmd_addr_q_reg[0][3][0]/C","lfnst_mem_resp_valid_q_reg_rep__0/D","SLICE_X80Y19","SLICE_X84Y16",""
70,E_other,-0.166000,2.148000,0.454000,1.694000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[48]/D","SLICE_X88Y29","SLICE_X95Y32",""
71,C_other_cache_kernel_or_write,-0.165000,2.146000,0.426000,1.720000,"5","rd_cmd_addr_q_reg[0][0][3]/C","kernel_rd_raw_data_q_reg[7]/D","SLICE_X78Y17","SLICE_X76Y27",""
72,C_other_cache_kernel_or_write,-0.165000,2.144000,0.488000,1.656000,"6","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep/C","vwrite_cmd_data_q_reg[2][7]/D","SLICE_X55Y100","SLICE_X72Y70",""
73,C_other_cache_kernel_or_write,-0.164000,2.144000,0.508000,1.636000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__0/C","vwrite_cmd_data_q_reg[3][11]/D","SLICE_X67Y109","SLICE_X73Y73",""
74,E_other,-0.164000,2.060000,0.408000,1.652000,"3","u_unified_p4_kernel/slot_state_q_reg[0][0]/C","u_unified_p4_kernel/slot_bundle_base_q_reg[3][1]/CE","SLICE_X80Y34","SLICE_X73Y33",""
75,A_cache_to_lfnst_response,-0.164000,2.144000,0.503000,1.641000,"6","rd_cmd_addr_q_reg[1][0][2]/C","lfnst_mem_resp_data_q_reg[13]/D","SLICE_X84Y25","SLICE_X69Y23",""
76,A_cache_to_lfnst_response,-0.163000,2.145000,0.405000,1.740000,"3","lfnst_mem_resp_data_q_reg[14]/C","lfnst_grid_reg[34][14]/D","SLICE_X70Y17","SLICE_X104Y20",""
77,D_control_or_r4c,-0.163000,2.143000,0.482000,1.661000,"5","kernel_vector_q_reg[1]_rep__1/C","u_unified_p4_kernel/ingress_data_q_reg[7]/D","SLICE_X103Y17","SLICE_X85Y28",""
78,C_other_cache_kernel_or_write,-0.163000,2.144000,0.630000,1.514000,"5","u_unified_p4_kernel/fifo_count_q_reg[2]/C","vwrite_cmd_data_q_reg[0][9]/D","SLICE_X70Y86","SLICE_X72Y70",""
79,C_other_cache_kernel_or_write,-0.162000,2.144000,0.469000,1.675000,"5","rd_cmd_addr_q_reg[0][0][1]/C","kernel_rd_raw_data_q_reg[9]/D","SLICE_X78Y13","SLICE_X65Y23",""
80,E_other,-0.162000,2.143000,0.439000,1.704000,"4","output_active_reg/C","output_active_reg/D","SLICE_X97Y29","SLICE_X97Y29",""
81,C_other_cache_kernel_or_write,-0.162000,2.143000,0.389000,1.754000,"6","u_unified_p4_kernel/fifo_rd_ptr_q_reg[2]_rep/C","vwrite_cmd_data_q_reg[2][4]/D","SLICE_X58Y107","SLICE_X71Y70",""
82,D_control_or_r4c,-0.162000,2.143000,0.386000,1.757000,"3","u_bounded_lfnst_engine/out_group_reg[2]_replica_1/C","lfnst_grid_valid_reg[15]/D","SLICE_X102Y13","SLICE_X102Y17",""
83,C_other_cache_kernel_or_write,-0.162000,2.143000,0.434000,1.709000,"5","rd_cmd_addr_q_reg[1][0][1]/C","kernel_rd_raw_data_q_reg[63]/D","SLICE_X84Y25","SLICE_X78Y16",""
84,C_other_cache_kernel_or_write,-0.162000,2.144000,0.494000,1.650000,"5","rd_cmd_addr_q_reg[0][0][1]/C","kernel_rd_raw_data_q_reg[42]/D","SLICE_X78Y13","SLICE_X76Y28",""
85,E_other,-0.162000,2.144000,0.443000,1.701000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[55]/D","SLICE_X88Y29","SLICE_X97Y34",""
86,C_other_cache_kernel_or_write,-0.162000,2.142000,0.202000,1.940000,"1","kernel_vector_q_reg[0]_rep__0/C","vwrite_cmd_data_q_reg[2][12]/D","SLICE_X102Y23","SLICE_X77Y79",""
87,C_other_cache_kernel_or_write,-0.161000,2.141000,0.458000,1.683000,"5","kernel_h_rd_addr_q_reg[1][3]/C","kernel_h_rd_data_q_reg[19]/D","SLICE_X84Y47","SLICE_X80Y45",""
88,E_other,-0.160000,2.142000,0.443000,1.699000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[57]/D","SLICE_X88Y29","SLICE_X97Y34",""
89,C_other_cache_kernel_or_write,-0.160000,2.141000,0.443000,1.698000,"5","rd_cmd_addr_q_reg[0][0][2]/C","kernel_rd_raw_data_q_reg[12]/D","SLICE_X78Y13","SLICE_X79Y25",""
90,D_control_or_r4c,-0.160000,2.139000,0.480000,1.659000,"5","lfnst_run_q_reg_replica/C","lfnst_grid_reg[26][6]/D","SLICE_X96Y29","SLICE_X102Y15",""
91,D_control_or_r4c,-0.160000,2.056000,0.570000,1.486000,"5","u_bounded_lfnst_engine/out_group_reg[3]/C","lfnst_grid_reg[0][7]/CE","SLICE_X102Y12","SLICE_X107Y18",""
92,D_control_or_r4c,-0.160000,2.056000,0.570000,1.486000,"5","u_bounded_lfnst_engine/out_group_reg[3]/C","lfnst_grid_reg[0][8]/CE","SLICE_X102Y12","SLICE_X107Y18",""
93,C_other_cache_kernel_or_write,-0.160000,2.141000,0.628000,1.513000,"5","u_unified_p4_kernel/fifo_count_q_reg[2]/C","vwrite_cmd_data_q_reg[0][4]/D","SLICE_X70Y86","SLICE_X73Y74",""
94,D_control_or_r4c,-0.159000,2.140000,0.560000,1.580000,"5","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/ingress_data_q_reg[21]/D","SLICE_X102Y23","SLICE_X85Y26",""
95,D_control_or_r4c,-0.159000,2.056000,0.570000,1.486000,"5","u_bounded_lfnst_engine/out_group_reg[3]/C","lfnst_grid_reg[0][5]/CE","SLICE_X102Y12","SLICE_X107Y18",""
96,C_other_cache_kernel_or_write,-0.158000,2.139000,0.229000,1.910000,"1","kernel_vector_q_reg[0]_rep__0/C","vwrite_cmd_data_q_reg[0][12]/D","SLICE_X102Y23","SLICE_X77Y75",""
97,C_other_cache_kernel_or_write,-0.158000,2.138000,0.202000,1.936000,"1","kernel_vector_q_reg[0]_rep__0/C","vwrite_cmd_data_q_reg[1][13]/D","SLICE_X102Y23","SLICE_X77Y79",""
98,E_other,-0.157000,2.082000,0.498000,1.584000,"5","it_info[6]","desc_mem_reg[1][2]/CE","","SLICE_X72Y15",""
99,C_other_cache_kernel_or_write,-0.157000,2.139000,0.583000,1.556000,"6","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__3/C","vwrite_cmd_data_q_reg[1][11]/D","SLICE_X57Y103","SLICE_X74Y80",""
100,E_other,-0.156000,2.137000,0.560000,1.577000,"4","slot_width_reg[1][4]/C","kernel_h_groups_left_q_reg[2]/D","SLICE_X77Y10","SLICE_X80Y28",""
101,C_other_cache_kernel_or_write,-0.156000,2.136000,0.428000,1.708000,"5","u_unified_p4_kernel/fifo_rd_ptr_q_reg[3]/C","vwrite_cmd_data_q_reg[2][3]/D","SLICE_X58Y106","SLICE_X72Y69",""
102,C_other_cache_kernel_or_write,-0.155000,2.137000,0.446000,1.691000,"4","kernel_vector_q_reg[0]_rep__0/C","vwrite_cmd_data_q_reg[1][14]/D","SLICE_X102Y23","SLICE_X74Y83",""
103,E_other,-0.155000,2.080000,0.498000,1.582000,"5","it_info[6]","desc_mem_reg[1][10]/CE","","SLICE_X72Y15",""
104,E_other,-0.155000,2.080000,0.498000,1.582000,"5","it_info[6]","desc_mem_reg[1][3]/CE","","SLICE_X72Y15",""
105,D_control_or_r4c,-0.155000,2.136000,0.522000,1.614000,"6","lfnst_run_q_reg_replica/C","lfnst_grid_reg[27][0]/D","SLICE_X96Y29","SLICE_X110Y20",""
106,C_other_cache_kernel_or_write,-0.155000,2.051000,0.598000,1.453000,"5","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_h_rd_data_q_reg[45]/CE","SLICE_X78Y31","SLICE_X76Y39",""
107,D_control_or_r4c,-0.155000,2.051000,0.570000,1.481000,"5","u_bounded_lfnst_engine/out_group_reg[3]/C","lfnst_grid_reg[0][15]/CE","SLICE_X102Y12","SLICE_X108Y18",""
108,C_other_cache_kernel_or_write,-0.154000,2.134000,0.471000,1.663000,"5","kernel_h_rd_addr_q_reg[0][0]/C","kernel_h_rd_data_q_reg[14]/D","SLICE_X79Y38","SLICE_X80Y40",""
109,C_other_cache_kernel_or_write,-0.154000,2.136000,0.473000,1.663000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[0]_rep__0/C","vwrite_cmd_data_q_reg[3][0]/D","SLICE_X63Y107","SLICE_X73Y74",""
110,D_control_or_r4c,-0.154000,2.050000,0.396000,1.654000,"3","u_bounded_lfnst_engine/out_group_reg[3]/C","lfnst_grid_reg[47][14]/CE","SLICE_X102Y12","SLICE_X102Y13",""
111,D_control_or_r4c,-0.153000,2.134000,0.576000,1.558000,"6","lfnst_run_q_reg_replica/C","lfnst_grid_reg[49][5]/D","SLICE_X96Y29","SLICE_X106Y14",""
112,C_other_cache_kernel_or_write,-0.153000,2.132000,0.348000,1.784000,"5","u_unified_p4_kernel/fifo_rd_ptr_q_reg[3]_rep/C","vwrite_cmd_data_q_reg[0][10]/D","SLICE_X66Y110","SLICE_X73Y47",""
113,D_control_or_r4c,-0.152000,2.133000,0.489000,1.644000,"5","lfnst_grid_reg[50][5]/C","u_unified_p4_kernel/ingress_data_q_reg[53]/D","SLICE_X102Y22","SLICE_X88Y37",""
114,E_other,-0.152000,2.135000,0.477000,1.658000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[58]/D","SLICE_X88Y29","SLICE_X93Y34",""
115,C_other_cache_kernel_or_write,-0.152000,2.133000,0.433000,1.700000,"6","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__1/C","vwrite_cmd_data_q_reg[1][8]/D","SLICE_X57Y107","SLICE_X73Y81",""
116,C_other_cache_kernel_or_write,-0.151000,2.133000,0.418000,1.715000,"5","rd_cmd_addr_q_reg[0][0][1]/C","kernel_rd_raw_data_q_reg[52]/D","SLICE_X78Y13","SLICE_X85Y23",""
117,E_other,-0.151000,2.133000,0.390000,1.743000,"5","kernel_feed_group_q_reg[0]/C","u_unified_p4_kernel/ingress_data_q_reg[59]/D","SLICE_X88Y29","SLICE_X87Y31",""
118,D_control_or_r4c,-0.151000,2.132000,0.443000,1.689000,"5","kernel_vector_q_reg[0]_rep__0/C","u_unified_p4_kernel/ingress_data_q_reg[19]/D","SLICE_X102Y23","SLICE_X88Y31",""
119,C_other_cache_kernel_or_write,-0.150000,2.046000,0.598000,1.448000,"5","u_unified_p4_kernel/slot_state_q_reg[2][0]/C","kernel_h_rd_data_q_reg[32]/CE","SLICE_X78Y31","SLICE_X76Y33",""
120,C_other_cache_kernel_or_write,-0.150000,2.131000,0.607000,1.524000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__0/C","vwrite_cmd_data_q_reg[0][15]/D","SLICE_X67Y109","SLICE_X74Y81",""
121,D_control_or_r4c,-0.150000,2.129000,0.619000,1.510000,"5","lfnst_grid_reg[27][14]/C","u_unified_p4_kernel/ingress_data_q_reg[62]/D","SLICE_X106Y18","SLICE_X87Y37",""
122,E_other,-0.149000,2.130000,0.454000,1.676000,"4","output_active_reg/C","slot_state_reg[0][1]/D","SLICE_X97Y29","SLICE_X97Y28",""
123,C_other_cache_kernel_or_write,-0.149000,2.131000,0.469000,1.662000,"5","rd_cmd_addr_q_reg[0][0][1]/C","kernel_rd_raw_data_q_reg[50]/D","SLICE_X78Y13","SLICE_X84Y26",""
124,E_other,-0.149000,2.044000,0.389000,1.655000,"3","u_unified_p4_kernel/slot_state_q_reg[0][0]/C","u_unified_p4_kernel/slot_bundle_base_q_reg[2][4]/CE","SLICE_X80Y34","SLICE_X72Y31",""
125,C_other_cache_kernel_or_write,-0.149000,2.128000,0.515000,1.613000,"7","u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]/C","vwrite_cmd_data_q_reg[3][9]/D","SLICE_X74Y104","SLICE_X73Y71",""
126,C_other_cache_kernel_or_write,-0.149000,2.128000,0.474000,1.654000,"5","kernel_h_rd_addr_q_reg[0][0]/C","kernel_h_rd_data_q_reg[15]/D","SLICE_X79Y38","SLICE_X78Y36",""
