cycle,event,phase,vector,group,index,addr,end,cache,bank,request_id
1635,intermediate_write,1,35,5,,,5
1636,kernel_group,1,35,6,,,
1636,intermediate_write,1,35,6,,,6
1637,kernel_group,1,35,7,,,
1637,intermediate_write,1,35,7,,,7
1638,kernel_group,1,35,8,,,
1638,stage_capture,1,37,15,37,,
1638,intermediate_write,1,35,8,,,8
1639,vector_start,1,37,,,,
1639,kernel_group,1,35,9,,,
1639,intermediate_write,1,35,9,,,9
1640,kernel_group,1,35,10,,,
1640,intermediate_write,1,35,10,,,10
1641,kernel_group,1,35,11,,,
1641,intermediate_write,1,35,11,,,11
1642,kernel_group,1,35,12,,,
1642,intermediate_write,1,35,12,,,12
1643,kernel_group,1,35,13,,,
1643,intermediate_write,1,35,13,,,13
1644,kernel_group,1,35,14,,,
1644,intermediate_write,1,35,14,,,14
1645,kernel_group,1,35,15,,,
1645,intermediate_write,1,35,15,,,15
1646,kernel_group,1,36,0,,,
1646,intermediate_write,1,36,0,,,0
1647,kernel_group,1,36,1,,,
1647,intermediate_write,1,36,1,,,1
1648,kernel_group,1,36,2,,,
1648,intermediate_write,1,36,2,,,2
1649,kernel_group,1,36,3,,,
1649,intermediate_write,1,36,3,,,3
1650,kernel_group,1,36,4,,,
1650,intermediate_write,1,36,4,,,4
1651,kernel_group,1,36,5,,,
1651,intermediate_write,1,36,5,,,5
1652,kernel_group,1,36,6,,,
1652,intermediate_write,1,36,6,,,6
1653,kernel_group,1,36,7,,,
1653,intermediate_write,1,36,7,,,7
1654,kernel_group,1,36,8,,,
1654,stage_capture,1,38,15,38,,
1654,intermediate_write,1,36,8,,,8
1655,vector_start,1,38,,,,
1655,kernel_group,1,36,9,,,
1655,intermediate_write,1,36,9,,,9
1656,kernel_group,1,36,10,,,
1656,intermediate_write,1,36,10,,,10
1657,kernel_group,1,36,11,,,
1657,intermediate_write,1,36,11,,,11
1658,kernel_group,1,36,12,,,
1658,intermediate_write,1,36,12,,,12
1659,kernel_group,1,36,13,,,
1659,intermediate_write,1,36,13,,,13
1660,kernel_group,1,36,14,,,
1660,intermediate_write,1,36,14,,,14
1661,kernel_group,1,36,15,,,
1661,intermediate_write,1,36,15,,,15
1662,kernel_group,1,37,0,,,
1662,intermediate_write,1,37,0,,,0
1663,kernel_group,1,37,1,,,
1663,intermediate_write,1,37,1,,,1
1664,kernel_group,1,37,2,,,
1664,intermediate_write,1,37,2,,,2
1665,kernel_group,1,37,3,,,
1665,intermediate_write,1,37,3,,,3
1666,kernel_group,1,37,4,,,
1666,intermediate_write,1,37,4,,,4
1667,kernel_group,1,37,5,,,
1667,intermediate_write,1,37,5,,,5
1668,kernel_group,1,37,6,,,
1668,intermediate_write,1,37,6,,,6
1669,kernel_group,1,37,7,,,
1669,intermediate_write,1,37,7,,,7
1670,kernel_group,1,37,8,,,
1670,stage_capture,1,39,15,39,,
1670,intermediate_write,1,37,8,,,8
1671,vector_start,1,39,,,,
1671,kernel_group,1,37,9,,,
1671,intermediate_write,1,37,9,,,9
1672,kernel_group,1,37,10,,,
1672,intermediate_write,1,37,10,,,10
1673,kernel_group,1,37,11,,,
1673,intermediate_write,1,37,11,,,11
1674,kernel_group,1,37,12,,,
1674,intermediate_write,1,37,12,,,12
1675,kernel_group,1,37,13,,,
1675,intermediate_write,1,37,13,,,13
1676,kernel_group,1,37,14,,,
1676,intermediate_write,1,37,14,,,14
1677,kernel_group,1,37,15,,,
1677,intermediate_write,1,37,15,,,15
1678,kernel_group,1,38,0,,,
1678,intermediate_write,1,38,0,,,0
1679,kernel_group,1,38,1,,,
1679,intermediate_write,1,38,1,,,1
1680,kernel_group,1,38,2,,,
1680,intermediate_write,1,38,2,,,2
1681,kernel_group,1,38,3,,,
1681,intermediate_write,1,38,3,,,3
1682,kernel_group,1,38,4,,,
1682,intermediate_write,1,38,4,,,4
1683,kernel_group,1,38,5,,,
1683,intermediate_write,1,38,5,,,5
1684,kernel_group,1,38,6,,,
1684,intermediate_write,1,38,6,,,6
1685,kernel_group,1,38,7,,,
1685,intermediate_write,1,38,7,,,7
1686,kernel_group,1,38,8,,,
1686,stage_capture,1,40,15,40,,
1686,intermediate_write,1,38,8,,,8
1687,vector_start,1,40,,,,
1687,kernel_group,1,38,9,,,
1687,intermediate_write,1,38,9,,,9
1688,kernel_group,1,38,10,,,
1688,intermediate_write,1,38,10,,,10
1689,kernel_group,1,38,11,,,
1689,intermediate_write,1,38,11,,,11
1690,kernel_group,1,38,12,,,
1690,intermediate_write,1,38,12,,,12
1691,kernel_group,1,38,13,,,
1691,intermediate_write,1,38,13,,,13
1692,kernel_group,1,38,14,,,
1692,intermediate_write,1,38,14,,,14
1693,kernel_group,1,38,15,,,
1693,intermediate_write,1,38,15,,,15
1694,kernel_group,1,39,0,,,
1694,intermediate_write,1,39,0,,,0
1695,kernel_group,1,39,1,,,
1695,intermediate_write,1,39,1,,,1
1696,kernel_group,1,39,2,,,
1696,intermediate_write,1,39,2,,,2
1697,kernel_group,1,39,3,,,
1697,intermediate_write,1,39,3,,,3
1698,kernel_group,1,39,4,,,
1698,intermediate_write,1,39,4,,,4
1699,kernel_group,1,39,5,,,
1699,intermediate_write,1,39,5,,,5
1700,kernel_group,1,39,6,,,
1700,intermediate_write,1,39,6,,,6
1701,kernel_group,1,39,7,,,
1701,intermediate_write,1,39,7,,,7
1702,kernel_group,1,39,8,,,
1702,stage_capture,1,41,15,41,,
1702,intermediate_write,1,39,8,,,8
1703,vector_start,1,41,,,,
1703,kernel_group,1,39,9,,,
1703,intermediate_write,1,39,9,,,9
1704,kernel_group,1,39,10,,,
1704,intermediate_write,1,39,10,,,10
1705,kernel_group,1,39,11,,,
1705,intermediate_write,1,39,11,,,11
1706,kernel_group,1,39,12,,,
1706,intermediate_write,1,39,12,,,12
1707,kernel_group,1,39,13,,,
1707,intermediate_write,1,39,13,,,13
1708,kernel_group,1,39,14,,,
1708,intermediate_write,1,39,14,,,14
1709,kernel_group,1,39,15,,,
1709,intermediate_write,1,39,15,,,15
1710,kernel_group,1,40,0,,,
1710,intermediate_write,1,40,0,,,0
1711,kernel_group,1,40,1,,,
1711,intermediate_write,1,40,1,,,1
1712,kernel_group,1,40,2,,,
1712,intermediate_write,1,40,2,,,2
1713,kernel_group,1,40,3,,,
1713,intermediate_write,1,40,3,,,3
1714,kernel_group,1,40,4,,,
1714,intermediate_write,1,40,4,,,4
1715,kernel_group,1,40,5,,,
1715,intermediate_write,1,40,5,,,5
1716,kernel_group,1,40,6,,,
1716,intermediate_write,1,40,6,,,6
1717,kernel_group,1,40,7,,,
1717,intermediate_write,1,40,7,,,7
1718,kernel_group,1,40,8,,,
1718,stage_capture,1,42,15,42,,
1718,intermediate_write,1,40,8,,,8
1719,vector_start,1,42,,,,
1719,kernel_group,1,40,9,,,
1719,intermediate_write,1,40,9,,,9
1720,kernel_group,1,40,10,,,
1720,intermediate_write,1,40,10,,,10
1721,kernel_group,1,40,11,,,
1721,intermediate_write,1,40,11,,,11
1722,kernel_group,1,40,12,,,
1722,intermediate_write,1,40,12,,,12
1723,kernel_group,1,40,13,,,
1723,intermediate_write,1,40,13,,,13
1724,kernel_group,1,40,14,,,
1724,intermediate_write,1,40,14,,,14
1725,kernel_group,1,40,15,,,
1725,intermediate_write,1,40,15,,,15
1726,kernel_group,1,41,0,,,
1726,intermediate_write,1,41,0,,,0
1727,kernel_group,1,41,1,,,
1727,intermediate_write,1,41,1,,,1
1728,kernel_group,1,41,2,,,
1728,intermediate_write,1,41,2,,,2
1729,kernel_group,1,41,3,,,
1729,intermediate_write,1,41,3,,,3
1730,kernel_group,1,41,4,,,
1730,intermediate_write,1,41,4,,,4
1731,kernel_group,1,41,5,,,
1731,intermediate_write,1,41,5,,,5
1732,kernel_group,1,41,6,,,
1732,intermediate_write,1,41,6,,,6
1733,kernel_group,1,41,7,,,
1733,intermediate_write,1,41,7,,,7
1734,kernel_group,1,41,8,,,
1734,stage_capture,1,43,15,43,,
1734,intermediate_write,1,41,8,,,8
1735,vector_start,1,43,,,,
1735,kernel_group,1,41,9,,,
1735,intermediate_write,1,41,9,,,9
1736,kernel_group,1,41,10,,,
1736,intermediate_write,1,41,10,,,10
1737,kernel_group,1,41,11,,,
1737,intermediate_write,1,41,11,,,11
1738,kernel_group,1,41,12,,,
1738,intermediate_write,1,41,12,,,12
1739,kernel_group,1,41,13,,,
1739,intermediate_write,1,41,13,,,13
1740,kernel_group,1,41,14,,,
1740,intermediate_write,1,41,14,,,14
1741,kernel_group,1,41,15,,,
1741,intermediate_write,1,41,15,,,15
1742,kernel_group,1,42,0,,,
1742,intermediate_write,1,42,0,,,0
1743,kernel_group,1,42,1,,,
1743,intermediate_write,1,42,1,,,1
1744,kernel_group,1,42,2,,,
1744,intermediate_write,1,42,2,,,2
1745,kernel_group,1,42,3,,,
1745,intermediate_write,1,42,3,,,3
1746,kernel_group,1,42,4,,,
1746,intermediate_write,1,42,4,,,4
1747,kernel_group,1,42,5,,,
1747,intermediate_write,1,42,5,,,5
1748,kernel_group,1,42,6,,,
1748,intermediate_write,1,42,6,,,6
1749,kernel_group,1,42,7,,,
1749,intermediate_write,1,42,7,,,7
1750,kernel_group,1,42,8,,,
1750,stage_capture,1,44,15,44,,
1750,intermediate_write,1,42,8,,,8
1751,vector_start,1,44,,,,
1751,kernel_group,1,42,9,,,
1751,intermediate_write,1,42,9,,,9
1752,kernel_group,1,42,10,,,
1752,intermediate_write,1,42,10,,,10
1753,kernel_group,1,42,11,,,
1753,intermediate_write,1,42,11,,,11
1754,kernel_group,1,42,12,,,
1754,intermediate_write,1,42,12,,,12
1755,kernel_group,1,42,13,,,
1755,intermediate_write,1,42,13,,,13
1756,kernel_group,1,42,14,,,
1756,intermediate_write,1,42,14,,,14
1757,kernel_group,1,42,15,,,
1757,intermediate_write,1,42,15,,,15
1758,kernel_group,1,43,0,,,
1758,intermediate_write,1,43,0,,,0
1759,kernel_group,1,43,1,,,
1759,intermediate_write,1,43,1,,,1
1760,kernel_group,1,43,2,,,
1760,intermediate_write,1,43,2,,,2
1761,kernel_group,1,43,3,,,
1761,intermediate_write,1,43,3,,,3
1762,kernel_group,1,43,4,,,
1762,intermediate_write,1,43,4,,,4
1763,kernel_group,1,43,5,,,
1763,intermediate_write,1,43,5,,,5
1764,kernel_group,1,43,6,,,
1764,intermediate_write,1,43,6,,,6
1765,kernel_group,1,43,7,,,
1765,intermediate_write,1,43,7,,,7
1766,kernel_group,1,43,8,,,
1766,stage_capture,1,45,15,45,,
1766,intermediate_write,1,43,8,,,8
1767,vector_start,1,45,,,,
1767,kernel_group,1,43,9,,,
1767,intermediate_write,1,43,9,,,9
1768,kernel_group,1,43,10,,,
1768,intermediate_write,1,43,10,,,10
1769,kernel_group,1,43,11,,,
1769,intermediate_write,1,43,11,,,11
1770,kernel_group,1,43,12,,,
1770,intermediate_write,1,43,12,,,12
1771,kernel_group,1,43,13,,,
1771,intermediate_write,1,43,13,,,13
1772,kernel_group,1,43,14,,,
1772,intermediate_write,1,43,14,,,14
1773,kernel_group,1,43,15,,,
1773,intermediate_write,1,43,15,,,15
1774,kernel_group,1,44,0,,,
1774,intermediate_write,1,44,0,,,0
1775,kernel_group,1,44,1,,,
1775,intermediate_write,1,44,1,,,1
1776,kernel_group,1,44,2,,,
1776,intermediate_write,1,44,2,,,2
1777,kernel_group,1,44,3,,,
1777,intermediate_write,1,44,3,,,3
1778,kernel_group,1,44,4,,,
1778,intermediate_write,1,44,4,,,4
1779,kernel_group,1,44,5,,,
1779,intermediate_write,1,44,5,,,5
1780,kernel_group,1,44,6,,,
1780,intermediate_write,1,44,6,,,6
1781,kernel_group,1,44,7,,,
1781,intermediate_write,1,44,7,,,7
1782,kernel_group,1,44,8,,,
1782,stage_capture,1,46,15,46,,
1782,intermediate_write,1,44,8,,,8
1783,vector_start,1,46,,,,
1783,kernel_group,1,44,9,,,
1783,intermediate_write,1,44,9,,,9
1784,kernel_group,1,44,10,,,
1784,intermediate_write,1,44,10,,,10
1785,kernel_group,1,44,11,,,
1785,intermediate_write,1,44,11,,,11
1786,kernel_group,1,44,12,,,
1786,intermediate_write,1,44,12,,,12
1787,kernel_group,1,44,13,,,
1787,intermediate_write,1,44,13,,,13
1788,kernel_group,1,44,14,,,
1788,intermediate_write,1,44,14,,,14
1789,kernel_group,1,44,15,,,
1789,intermediate_write,1,44,15,,,15
1790,kernel_group,1,45,0,,,
1790,intermediate_write,1,45,0,,,0
1791,kernel_group,1,45,1,,,
1791,intermediate_write,1,45,1,,,1
1792,kernel_group,1,45,2,,,
1792,intermediate_write,1,45,2,,,2
1793,kernel_group,1,45,3,,,
1793,intermediate_write,1,45,3,,,3
1794,kernel_group,1,45,4,,,
1794,intermediate_write,1,45,4,,,4
1795,kernel_group,1,45,5,,,
1795,intermediate_write,1,45,5,,,5
1796,kernel_group,1,45,6,,,
1796,intermediate_write,1,45,6,,,6
1797,kernel_group,1,45,7,,,
1797,intermediate_write,1,45,7,,,7
1798,kernel_group,1,45,8,,,
1798,stage_capture,1,47,15,47,,
1798,intermediate_write,1,45,8,,,8
1799,vector_start,1,47,,,,
1799,kernel_group,1,45,9,,,
1799,intermediate_write,1,45,9,,,9
1800,kernel_group,1,45,10,,,
1800,intermediate_write,1,45,10,,,10
1801,kernel_group,1,45,11,,,
1801,intermediate_write,1,45,11,,,11
1802,kernel_group,1,45,12,,,
1802,intermediate_write,1,45,12,,,12
1803,kernel_group,1,45,13,,,
1803,intermediate_write,1,45,13,,,13
1804,kernel_group,1,45,14,,,
1804,intermediate_write,1,45,14,,,14
1805,kernel_group,1,45,15,,,
1805,intermediate_write,1,45,15,,,15
1806,kernel_group,1,46,0,,,
1806,intermediate_write,1,46,0,,,0
1807,kernel_group,1,46,1,,,
1807,intermediate_write,1,46,1,,,1
1808,kernel_group,1,46,2,,,
1808,intermediate_write,1,46,2,,,2
1809,kernel_group,1,46,3,,,
1809,intermediate_write,1,46,3,,,3
1810,kernel_group,1,46,4,,,
1810,intermediate_write,1,46,4,,,4
1811,kernel_group,1,46,5,,,
1811,intermediate_write,1,46,5,,,5
1812,kernel_group,1,46,6,,,
1812,intermediate_write,1,46,6,,,6
1813,kernel_group,1,46,7,,,
1813,intermediate_write,1,46,7,,,7
1814,kernel_group,1,46,8,,,
1814,stage_capture,1,48,15,48,,
1814,intermediate_write,1,46,8,,,8
1815,vector_start,1,48,,,,
1815,kernel_group,1,46,9,,,
1815,intermediate_write,1,46,9,,,9
1816,kernel_group,1,46,10,,,
1816,intermediate_write,1,46,10,,,10
1817,kernel_group,1,46,11,,,
1817,intermediate_write,1,46,11,,,11
1818,kernel_group,1,46,12,,,
1818,intermediate_write,1,46,12,,,12
1819,kernel_group,1,46,13,,,
1819,intermediate_write,1,46,13,,,13
1820,kernel_group,1,46,14,,,
1820,intermediate_write,1,46,14,,,14
1821,kernel_group,1,46,15,,,
1821,intermediate_write,1,46,15,,,15
1822,kernel_group,1,47,0,,,
1822,intermediate_write,1,47,0,,,0
1823,kernel_group,1,47,1,,,
1823,intermediate_write,1,47,1,,,1
1824,kernel_group,1,47,2,,,
1824,intermediate_write,1,47,2,,,2
1825,kernel_group,1,47,3,,,
1825,intermediate_write,1,47,3,,,3
1826,kernel_group,1,47,4,,,
1826,intermediate_write,1,47,4,,,4
1827,kernel_group,1,47,5,,,
1827,intermediate_write,1,47,5,,,5
1828,kernel_group,1,47,6,,,
1828,intermediate_write,1,47,6,,,6
1829,kernel_group,1,47,7,,,
1829,intermediate_write,1,47,7,,,7
1830,kernel_group,1,47,8,,,
1830,stage_capture,1,49,15,49,,
1830,intermediate_write,1,47,8,,,8
1831,vector_start,1,49,,,,
1831,kernel_group,1,47,9,,,
1831,intermediate_write,1,47,9,,,9
1832,kernel_group,1,47,10,,,
1832,intermediate_write,1,47,10,,,10
1833,kernel_group,1,47,11,,,
1833,intermediate_write,1,47,11,,,11
1834,kernel_group,1,47,12,,,
1834,intermediate_write,1,47,12,,,12
1835,kernel_group,1,47,13,,,
1835,intermediate_write,1,47,13,,,13
1836,kernel_group,1,47,14,,,
1836,intermediate_write,1,47,14,,,14
1837,kernel_group,1,47,15,,,
1837,intermediate_write,1,47,15,,,15
1838,kernel_group,1,48,0,,,
1838,intermediate_write,1,48,0,,,0
1839,kernel_group,1,48,1,,,
1839,intermediate_write,1,48,1,,,1
1840,kernel_group,1,48,2,,,
1840,intermediate_write,1,48,2,,,2
1841,kernel_group,1,48,3,,,
1841,intermediate_write,1,48,3,,,3
1842,kernel_group,1,48,4,,,
1842,intermediate_write,1,48,4,,,4
1843,kernel_group,1,48,5,,,
1843,intermediate_write,1,48,5,,,5
1844,kernel_group,1,48,6,,,
1844,intermediate_write,1,48,6,,,6
1845,kernel_group,1,48,7,,,
1845,intermediate_write,1,48,7,,,7
1846,kernel_group,1,48,8,,,
1846,stage_capture,1,50,15,50,,
1846,intermediate_write,1,48,8,,,8
1847,vector_start,1,50,,,,
1847,kernel_group,1,48,9,,,
1847,intermediate_write,1,48,9,,,9
1848,kernel_group,1,48,10,,,
1848,intermediate_write,1,48,10,,,10
1849,kernel_group,1,48,11,,,
1849,intermediate_write,1,48,11,,,11
1850,kernel_group,1,48,12,,,
1850,intermediate_write,1,48,12,,,12
1851,kernel_group,1,48,13,,,
1851,intermediate_write,1,48,13,,,13
1852,kernel_group,1,48,14,,,
1852,intermediate_write,1,48,14,,,14
1853,kernel_group,1,48,15,,,
1853,intermediate_write,1,48,15,,,15
1854,kernel_group,1,49,0,,,
1854,intermediate_write,1,49,0,,,0
1855,kernel_group,1,49,1,,,
1855,intermediate_write,1,49,1,,,1
1856,kernel_group,1,49,2,,,
1856,intermediate_write,1,49,2,,,2
1857,kernel_group,1,49,3,,,
1857,intermediate_write,1,49,3,,,3
1858,kernel_group,1,49,4,,,
1858,intermediate_write,1,49,4,,,4
1859,kernel_group,1,49,5,,,
1859,intermediate_write,1,49,5,,,5
1860,kernel_group,1,49,6,,,
1860,intermediate_write,1,49,6,,,6
1861,kernel_group,1,49,7,,,
1861,intermediate_write,1,49,7,,,7
1862,kernel_group,1,49,8,,,
1862,stage_capture,1,51,15,51,,
1862,intermediate_write,1,49,8,,,8
1863,vector_start,1,51,,,,
1863,kernel_group,1,49,9,,,
1863,intermediate_write,1,49,9,,,9
1864,kernel_group,1,49,10,,,
1864,intermediate_write,1,49,10,,,10
1865,kernel_group,1,49,11,,,
1865,intermediate_write,1,49,11,,,11
1866,kernel_group,1,49,12,,,
1866,intermediate_write,1,49,12,,,12
1867,kernel_group,1,49,13,,,
1867,intermediate_write,1,49,13,,,13
1868,kernel_group,1,49,14,,,
1868,intermediate_write,1,49,14,,,14
1869,kernel_group,1,49,15,,,
1869,intermediate_write,1,49,15,,,15
1870,kernel_group,1,50,0,,,
1870,intermediate_write,1,50,0,,,0
1871,kernel_group,1,50,1,,,
1871,intermediate_write,1,50,1,,,1
1872,kernel_group,1,50,2,,,
1872,intermediate_write,1,50,2,,,2
1873,kernel_group,1,50,3,,,
1873,intermediate_write,1,50,3,,,3
1874,kernel_group,1,50,4,,,
1874,intermediate_write,1,50,4,,,4
1875,kernel_group,1,50,5,,,
1875,intermediate_write,1,50,5,,,5
1876,kernel_group,1,50,6,,,
1876,intermediate_write,1,50,6,,,6
1877,kernel_group,1,50,7,,,
1877,intermediate_write,1,50,7,,,7
1878,kernel_group,1,50,8,,,
1878,stage_capture,1,52,15,52,,
1878,intermediate_write,1,50,8,,,8
1879,vector_start,1,52,,,,
1879,kernel_group,1,50,9,,,
1879,intermediate_write,1,50,9,,,9
1880,kernel_group,1,50,10,,,
1880,intermediate_write,1,50,10,,,10
1881,kernel_group,1,50,11,,,
1881,intermediate_write,1,50,11,,,11
1882,kernel_group,1,50,12,,,
1882,intermediate_write,1,50,12,,,12
1883,kernel_group,1,50,13,,,
1883,intermediate_write,1,50,13,,,13
1884,kernel_group,1,50,14,,,
1884,intermediate_write,1,50,14,,,14
1885,kernel_group,1,50,15,,,
1885,intermediate_write,1,50,15,,,15
1886,kernel_group,1,51,0,,,
1886,intermediate_write,1,51,0,,,0
1887,kernel_group,1,51,1,,,
1887,intermediate_write,1,51,1,,,1
1888,kernel_group,1,51,2,,,
1888,intermediate_write,1,51,2,,,2
1889,kernel_group,1,51,3,,,
1889,intermediate_write,1,51,3,,,3
1890,kernel_group,1,51,4,,,
1890,intermediate_write,1,51,4,,,4
1891,kernel_group,1,51,5,,,
1891,intermediate_write,1,51,5,,,5
1892,kernel_group,1,51,6,,,
1892,intermediate_write,1,51,6,,,6
1893,kernel_group,1,51,7,,,
1893,intermediate_write,1,51,7,,,7
1894,kernel_group,1,51,8,,,
1894,stage_capture,1,53,15,53,,
1894,intermediate_write,1,51,8,,,8
1895,vector_start,1,53,,,,
1895,kernel_group,1,51,9,,,
1895,intermediate_write,1,51,9,,,9
1896,kernel_group,1,51,10,,,
1896,intermediate_write,1,51,10,,,10
1897,kernel_group,1,51,11,,,
1897,intermediate_write,1,51,11,,,11
1898,kernel_group,1,51,12,,,
1898,intermediate_write,1,51,12,,,12
1899,kernel_group,1,51,13,,,
1899,intermediate_write,1,51,13,,,13
1900,kernel_group,1,51,14,,,
1900,intermediate_write,1,51,14,,,14
1901,kernel_group,1,51,15,,,
1901,intermediate_write,1,51,15,,,15
1902,kernel_group,1,52,0,,,
1902,intermediate_write,1,52,0,,,0
1903,kernel_group,1,52,1,,,
1903,intermediate_write,1,52,1,,,1
1904,kernel_group,1,52,2,,,
1904,intermediate_write,1,52,2,,,2
1905,kernel_group,1,52,3,,,
1905,intermediate_write,1,52,3,,,3
1906,kernel_group,1,52,4,,,
1906,intermediate_write,1,52,4,,,4
1907,kernel_group,1,52,5,,,
1907,intermediate_write,1,52,5,,,5
1908,kernel_group,1,52,6,,,
1908,intermediate_write,1,52,6,,,6
1909,kernel_group,1,52,7,,,
1909,intermediate_write,1,52,7,,,7
1910,kernel_group,1,52,8,,,
1910,stage_capture,1,54,15,54,,
1910,intermediate_write,1,52,8,,,8
1911,vector_start,1,54,,,,
1911,kernel_group,1,52,9,,,
1911,intermediate_write,1,52,9,,,9
1912,kernel_group,1,52,10,,,
1912,intermediate_write,1,52,10,,,10
1913,kernel_group,1,52,11,,,
1913,intermediate_write,1,52,11,,,11
1914,kernel_group,1,52,12,,,
1914,intermediate_write,1,52,12,,,12
1915,kernel_group,1,52,13,,,
1915,intermediate_write,1,52,13,,,13
1916,kernel_group,1,52,14,,,
1916,intermediate_write,1,52,14,,,14
1917,kernel_group,1,52,15,,,
1917,intermediate_write,1,52,15,,,15
1918,kernel_group,1,53,0,,,
1918,intermediate_write,1,53,0,,,0
1919,kernel_group,1,53,1,,,
1919,intermediate_write,1,53,1,,,1
1920,kernel_group,1,53,2,,,
1920,intermediate_write,1,53,2,,,2
1921,kernel_group,1,53,3,,,
1921,intermediate_write,1,53,3,,,3
1922,kernel_group,1,53,4,,,
1922,intermediate_write,1,53,4,,,4
1923,kernel_group,1,53,5,,,
1923,intermediate_write,1,53,5,,,5
1924,kernel_group,1,53,6,,,
1924,intermediate_write,1,53,6,,,6
1925,kernel_group,1,53,7,,,
1925,intermediate_write,1,53,7,,,7
1926,kernel_group,1,53,8,,,
1926,stage_capture,1,55,15,55,,
1926,intermediate_write,1,53,8,,,8
1927,vector_start,1,55,,,,
1927,kernel_group,1,53,9,,,
1927,intermediate_write,1,53,9,,,9
1928,kernel_group,1,53,10,,,
1928,intermediate_write,1,53,10,,,10
1929,kernel_group,1,53,11,,,
1929,intermediate_write,1,53,11,,,11
1930,kernel_group,1,53,12,,,
1930,intermediate_write,1,53,12,,,12
1931,kernel_group,1,53,13,,,
1931,intermediate_write,1,53,13,,,13
1932,kernel_group,1,53,14,,,
1932,intermediate_write,1,53,14,,,14
1933,kernel_group,1,53,15,,,
1933,intermediate_write,1,53,15,,,15
1934,kernel_group,1,54,0,,,
1934,intermediate_write,1,54,0,,,0
1935,kernel_group,1,54,1,,,
1935,intermediate_write,1,54,1,,,1
1936,kernel_group,1,54,2,,,
1936,intermediate_write,1,54,2,,,2
1937,kernel_group,1,54,3,,,
1937,intermediate_write,1,54,3,,,3
1938,kernel_group,1,54,4,,,
1938,intermediate_write,1,54,4,,,4
1939,kernel_group,1,54,5,,,
1939,intermediate_write,1,54,5,,,5
1940,kernel_group,1,54,6,,,
1940,intermediate_write,1,54,6,,,6
1941,kernel_group,1,54,7,,,
1941,intermediate_write,1,54,7,,,7
1942,kernel_group,1,54,8,,,
1942,stage_capture,1,56,15,56,,
1942,intermediate_write,1,54,8,,,8
1943,vector_start,1,56,,,,
1943,kernel_group,1,54,9,,,
1943,intermediate_write,1,54,9,,,9
1944,kernel_group,1,54,10,,,
1944,intermediate_write,1,54,10,,,10
1945,kernel_group,1,54,11,,,
1945,intermediate_write,1,54,11,,,11
1946,kernel_group,1,54,12,,,
1946,intermediate_write,1,54,12,,,12
1947,kernel_group,1,54,13,,,
1947,intermediate_write,1,54,13,,,13
1948,kernel_group,1,54,14,,,
1948,intermediate_write,1,54,14,,,14
1949,kernel_group,1,54,15,,,
1949,intermediate_write,1,54,15,,,15
1950,kernel_group,1,55,0,,,
1950,intermediate_write,1,55,0,,,0
1951,kernel_group,1,55,1,,,
1951,intermediate_write,1,55,1,,,1
1952,kernel_group,1,55,2,,,
1952,intermediate_write,1,55,2,,,2
1953,kernel_group,1,55,3,,,
1953,intermediate_write,1,55,3,,,3
1954,kernel_group,1,55,4,,,
1954,intermediate_write,1,55,4,,,4
1955,kernel_group,1,55,5,,,
1955,intermediate_write,1,55,5,,,5
1956,kernel_group,1,55,6,,,
1956,intermediate_write,1,55,6,,,6
1957,kernel_group,1,55,7,,,
1957,intermediate_write,1,55,7,,,7
1958,kernel_group,1,55,8,,,
1958,stage_capture,1,57,15,57,,
1958,intermediate_write,1,55,8,,,8
1959,vector_start,1,57,,,,
1959,kernel_group,1,55,9,,,
1959,intermediate_write,1,55,9,,,9
1960,kernel_group,1,55,10,,,
1960,intermediate_write,1,55,10,,,10
1961,kernel_group,1,55,11,,,
1961,intermediate_write,1,55,11,,,11
1962,kernel_group,1,55,12,,,
1962,intermediate_write,1,55,12,,,12
1963,kernel_group,1,55,13,,,
1963,intermediate_write,1,55,13,,,13
1964,kernel_group,1,55,14,,,
1964,intermediate_write,1,55,14,,,14
1965,kernel_group,1,55,15,,,
1965,intermediate_write,1,55,15,,,15
1966,kernel_group,1,56,0,,,
1966,intermediate_write,1,56,0,,,0
1967,kernel_group,1,56,1,,,
1967,intermediate_write,1,56,1,,,1
1968,kernel_group,1,56,2,,,
1968,intermediate_write,1,56,2,,,2
1969,kernel_group,1,56,3,,,
1969,intermediate_write,1,56,3,,,3
1970,kernel_group,1,56,4,,,
1970,intermediate_write,1,56,4,,,4
1971,kernel_group,1,56,5,,,
1971,intermediate_write,1,56,5,,,5
1972,kernel_group,1,56,6,,,
1972,intermediate_write,1,56,6,,,6
1973,kernel_group,1,56,7,,,
1973,intermediate_write,1,56,7,,,7
1974,kernel_group,1,56,8,,,
1974,stage_capture,1,58,15,58,,
1974,intermediate_write,1,56,8,,,8
1975,vector_start,1,58,,,,
1975,kernel_group,1,56,9,,,
1975,intermediate_write,1,56,9,,,9
1976,kernel_group,1,56,10,,,
1976,intermediate_write,1,56,10,,,10
1977,kernel_group,1,56,11,,,
1977,intermediate_write,1,56,11,,,11
1978,kernel_group,1,56,12,,,
1978,intermediate_write,1,56,12,,,12
1979,kernel_group,1,56,13,,,
1979,intermediate_write,1,56,13,,,13
1980,kernel_group,1,56,14,,,
1980,intermediate_write,1,56,14,,,14
1981,kernel_group,1,56,15,,,
1981,intermediate_write,1,56,15,,,15
1982,kernel_group,1,57,0,,,
