"site","site_type","tile","tile_x","tile_y","clock_region","legal_ff_bel_count","legal_lut_bel_count","occupied_cell_count","occupied_ff_count","occupied_lut_count","occupied_control_sets","occupied_cells"
"SLICE_X51Y109","SLICEL","CLEL_R_X33Y109","195","135","X1Y1","16","16","10","10","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;"
"SLICE_X52Y109","SLICEM","CLEM_X34Y109","198","135","X1Y1","16","16","9","6","3","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__22_n_0|u_dut/u_unified_p4_kernel/s0_input_q[46][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;"
"SLICE_X53Y109","SLICEM","CLEM_X35Y109","202","135","X1Y1","16","16","13","10","3","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__24_n_0|u_dut/u_unified_p4_kernel/s0_input_q[45][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;"
"SLICE_X54Y109","SLICEL","CLEL_R_X35Y109","204","135","X1Y1","16","16","12","11","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__24_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;"
"SLICE_X55Y109","SLICEM","CLEM_X36Y109","207","135","X1Y1","16","16","11","9","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__24_n_0|u_dut/u_unified_p4_kernel/s0_input_q[45][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;"
"SLICE_X56Y109","SLICEM","CLEM_X37Y109","211","135","X2Y1","16","16","11","3","5","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;"
"SLICE_X57Y109","SLICEL","CLEL_R_X37Y109","213","135","X2Y1","16","16","6","4","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__20_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__22_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;"
"SLICE_X58Y109","SLICEM","CLEM_X38Y109","216","135","X2Y1","16","16","8","0","0","",";;;;;;;"
"SLICE_X59Y109","SLICEL","CLEL_R_X38Y109","218","135","X2Y1","16","16","11","3","5","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__22_n_0|u_dut/u_unified_p4_kernel/s0_input_q[47][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;"
"SLICE_X60Y109","SLICEL","CLEL_R_X39Y109","222","135","X2Y1","16","16","5","3","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__25_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/shifted_valid_q|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__23_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;"
"SLICE_X61Y109","SLICEM","CLEM_X40Y109","225","135","X2Y1","16","16","6","0","2","",";;;;;"
"SLICE_X62Y109","SLICEM","CLEM_X41Y109","229","135","X2Y1","16","16","9","3","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/shifted_valid_q|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][39][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;"
"SLICE_X63Y109","SLICEL","CLEL_R_X41Y109","231","135","X2Y1","16","16","10","3","4","u_dut/clk|u_dut/output_index[11]_i_1_n_0|u_dut/rst_n;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/<const1>|u_dut/u_unified_p4_kernel/rst_n",";;;;;;;;;"
"SLICE_X64Y109","SLICEL","CLEL_L_X42Y109","232","135","X2Y1","16","16","4","3","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__23_n_0|u_dut/u_unified_p4_kernel/s0_input_q[43][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;"
"SLICE_X65Y109","SLICEL","CLEL_R_X42Y109","234","135","X2Y1","16","16","3","3","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/clk|u_dut/output_index[11]_i_1_n_0|u_dut/rst_n",";;"
"SLICE_X66Y109","SLICEM","CLEM_X43Y109","237","135","X2Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_19|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X67Y109","SLICEM","CLEM_X44Y109","241","135","X2Y1","16","16","8","0","0","",";;;;;;;"
"SLICE_X68Y109","SLICEL","CLEL_R_X44Y109","243","135","X2Y1","16","16","4","3","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__23_n_0|u_dut/u_unified_p4_kernel/s0_input_q[46][15]_i_1_n_0",";;;"
"SLICE_X69Y109","SLICEL","CLEL_L_X45Y109","244","135","X2Y1","16","16","5","5","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__23_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;"
"SLICE_X70Y109","SLICEL","CLEL_R_X45Y109","246","135","X2Y1","16","16","12","6","6","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;"
"SLICE_X71Y109","SLICEM","CLEM_X46Y109","249","135","X2Y1","16","16","5","1","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][35][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;"
"SLICE_X72Y109","SLICEL","CLEL_R_X46Y109","251","135","X2Y1","16","16","16","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/slot_group_count_q[2][4]_i_1_n_0_repN|u_dut/u_unified_p4_kernel/rst_n;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/slot_state_q[0]|u_dut/u_unified_p4_kernel/rst_n;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/slot_group_count_q[3][4]_i_1_n_0|u_dut/u_unified_p4_kernel/rst_n;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/slot_group_count_q[1][4]_i_1_n_0|u_dut/u_unified_p4_kernel/rst_n",";;;;;;;;;;;;;;;"
"SLICE_X73Y109","SLICEL","CLEL_R_X47Y109","255","135","X2Y1","16","16","6","3","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_14|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__23_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;"
"SLICE_X74Y109","SLICEM","CLEM_X48Y109","258","135","X2Y1","16","16","11","5","5","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_11|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__23_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/slot_group_count_q[1][4]_i_1_n_0|u_dut/u_unified_p4_kernel/rst_n;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/slot_group_count_q[3][4]_i_1_n_0|u_dut/u_unified_p4_kernel/rst_n",";;;;;;;;;;"
"SLICE_X75Y109","SLICEM","CLEM_X49Y109","262","135","X2Y1","16","16","6","1","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/slot_group_count_q[3][4]_i_1_n_0|u_dut/u_unified_p4_kernel/rst_n",";;;;;"
"SLICE_X76Y109","SLICEL","CLEL_R_X49Y109","264","135","X2Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s2_valid_q_repN_12|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X77Y109","SLICEL","CLEL_L_X50Y109","265","135","X2Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s2_valid_q_repN_12|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X78Y109","SLICEL","CLEL_R_X50Y109","267","135","X2Y1","16","16","0","0","0","",""
"SLICE_X79Y109","SLICEM","CLEM_X51Y109","270","135","X2Y1","16","16","8","1","4","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/<const1>|u_dut/u_unified_p4_kernel/rst_n",";;;;;;;"
"SLICE_X80Y109","SLICEL","CLEL_R_X52Y109","276","135","X2Y1","16","16","4","3","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_12|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][35][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;"
"SLICE_X81Y109","SLICEM","CLEM_X53Y109","279","135","X2Y1","16","16","9","5","4","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q|u_dut/u_unified_p4_kernel/s0_input_q[33][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][35][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;"
"SLICE_X82Y109","SLICEM","CLEM_X54Y109","283","135","X2Y1","16","16","8","0","0","",";;;;;;;"
"SLICE_X83Y109","SLICEL","CLEL_R_X54Y109","285","135","X2Y1","16","16","0","0","0","",""
"SLICE_X84Y109","SLICEL","CLEL_L_X55Y109","286","135","X2Y1","16","16","12","7","5","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q|u_dut/u_unified_p4_kernel/s0_input_q[34][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;"
"SLICE_X85Y109","SLICEL","CLEL_R_X55Y109","288","135","X2Y1","16","16","4","3","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][35][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][35][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][35][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;"
"SLICE_X86Y109","SLICEM","CLEM_X56Y109","291","135","X2Y1","16","16","0","0","0","",""
"SLICE_X87Y109","SLICEL","CLEL_R_X56Y109","293","135","X2Y1","16","16","0","0","0","",""
"SLICE_X88Y109","SLICEL","CLEL_R_X57Y109","297","135","X2Y1","16","16","14","8","6","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q|u_dut/u_unified_p4_kernel/s0_input_q[24][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][24][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;"
"SLICE_X89Y109","SLICEM","CLEM_X58Y109","300","135","X2Y1","16","16","5","3","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_12|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][24][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;"
"SLICE_X90Y109","SLICEM","CLEM_X59Y109","304","135","X3Y1","16","16","4","2","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][24][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;"
"SLICE_X91Y109","SLICEL","CLEL_R_X59Y109","306","135","X3Y1","16","16","12","6","6","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__4_n_0|u_dut/u_unified_p4_kernel/s0_input_q[24][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][24][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][24][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;"
"SLICE_X92Y109","SLICEM","CLEM_X60Y109","309","135","X3Y1","16","16","13","9","3","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_4|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__4_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][31][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;"
"SLICE_X93Y109","SLICEM","CLEM_X61Y109","313","135","X3Y1","16","16","12","9","3","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__4_n_0|u_dut/u_unified_p4_kernel/s0_input_q[28][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][31][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][31][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;"
"SLICE_X94Y109","SLICEL","CLEL_R_X61Y109","315","135","X3Y1","16","16","4","3","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__4_n_0|u_dut/u_unified_p4_kernel/s0_input_q[27][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][27][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][27][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;"
"SLICE_X95Y109","SLICEM","CLEM_X62Y109","318","135","X3Y1","16","16","3","3","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][31][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][27][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;"
"SLICE_X96Y109","SLICEM","CLEM_X63Y109","322","135","X3Y1","16","16","9","7","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__4_n_0|u_dut/u_unified_p4_kernel/s0_input_q[31][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][31][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][31][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;"
"SLICE_X97Y109","SLICEL","CLEL_R_X63Y109","324","135","X3Y1","16","16","14","11","3","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__4_n_0|u_dut/u_unified_p4_kernel/s0_input_q[31][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][31][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][31][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;"
"SLICE_X98Y109","SLICEM","CLEM_X64Y109","327","135","X3Y1","16","16","0","0","0","",""
"SLICE_X99Y109","SLICEL","CLEL_R_X64Y109","329","135","X3Y1","16","16","0","0","0","",""
"SLICE_X100Y109","SLICEL","CLEL_R_X65Y109","333","135","X3Y1","16","16","0","0","0","",""
"SLICE_X101Y109","SLICEM","CLEM_X66Y109","336","135","X3Y1","16","16","0","0","0","",""
"SLICE_X102Y109","SLICEL","CLEL_R_X67Y109","347","135","X3Y1","16","16","0","0","0","",""
"SLICE_X103Y109","SLICEM","CLEM_R_X68Y109","348","135","X3Y1","16","16","0","0","0","",""
"SLICE_X104Y109","SLICEL","CLEL_R_X68Y109","350","135","X3Y1","16","16","0","0","0","",""
"SLICE_X105Y109","SLICEL","CLEL_R_X69Y109","354","135","X3Y1","16","16","0","0","0","",""
"SLICE_X106Y109","SLICEM","CLEM_R_X70Y109","357","135","X3Y1","16","16","0","0","0","",""
"SLICE_X107Y109","SLICEM","CLEM_R_X71Y109","361","135","X3Y1","16","16","0","0","0","",""
"SLICE_X108Y109","SLICEL","CLEL_R_X71Y109","363","135","X3Y1","16","16","0","0","0","",""
"SLICE_X109Y109","SLICEM","CLEM_R_X72Y109","366","135","X3Y1","16","16","0","0","0","",""
"SLICE_X110Y109","SLICEM","CLEM_R_X73Y109","370","135","X3Y1","16","16","0","0","0","",""
"SLICE_X111Y109","SLICEL","CLEL_R_X73Y109","372","135","X3Y1","16","16","0","0","0","",""
"SLICE_X112Y109","SLICEM","CLEM_R_X74Y109","375","135","X3Y1","16","16","0","0","0","",""
"SLICE_X40Y108","SLICEL","CLEL_L_X26Y108","162","136","X1Y1","16","16","1","1","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__24_n_0|u_dut/u_unified_p4_kernel/<const0>",""
"SLICE_X41Y108","SLICEL","CLEL_R_X26Y108","164","136","X1Y1","16","16","0","0","0","",""
"SLICE_X42Y108","SLICEM","CLEM_X27Y108","167","136","X1Y1","16","16","0","0","0","",""
"SLICE_X43Y108","SLICEL","CLEL_R_X28Y108","174","136","X1Y1","16","16","0","0","0","",""
"SLICE_X44Y108","SLICEM","CLEM_X29Y108","177","136","X1Y1","16","16","0","0","0","",""
"SLICE_X45Y108","SLICEL","CLEL_R_X29Y108","179","136","X1Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s2_valid_q_repN_7|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X46Y108","SLICEL","CLEL_L_X30Y108","180","136","X1Y1","16","16","0","0","0","",""
"SLICE_X47Y108","SLICEL","CLEL_R_X30Y108","182","136","X1Y1","16","16","0","0","0","",""
"SLICE_X48Y108","SLICEL","CLEL_R_X31Y108","186","136","X1Y1","16","16","8","6","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__24_n_0|u_dut/u_unified_p4_kernel/s0_input_q[44][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][47][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;"
