endpoint,startpoint,slack,classification_bucket,source_family,endpoint_family,logic_levels,logic_delay_ns,routing_delay_ns,datapath_delay_ns,routing_fraction,start_loc,end_loc,start_ref,end_ref,coarse_primitive_signature
u_dut/u_unified_p4_kernel/ingress_data_q_reg[39]/D,u_dut/lfnst_grid_valid_reg[1]/C,-0.024000000,DUT_INTERNAL,u_dut/lfnst_grid_valid_reg,u_dut/u_unified_p4_kernel/ingress_data_q_reg,6,0.495000000,1.424000000,1.919000000,0.742053153,SLICE_X57Y80,SLICE_X64Y95,FDCE,FDRE,FDCE->FDRE|logic_levels=6
u_dut/u_unified_p4_kernel/ingress_data_q_reg[40]/D,u_dut/lfnst_grid_valid_reg[1]/C,-0.040000000,DUT_INTERNAL,u_dut/lfnst_grid_valid_reg,u_dut/u_unified_p4_kernel/ingress_data_q_reg,6,0.519000000,1.413000000,1.932000000,0.731366460,SLICE_X57Y80,SLICE_X63Y96,FDCE,FDRE,FDCE->FDRE|logic_levels=6
u_dut/u_unified_p4_kernel/ingress_data_q_reg[43]/D,u_dut/lfnst_grid_valid_reg[1]/C,-0.011000000,DUT_INTERNAL,u_dut/lfnst_grid_valid_reg,u_dut/u_unified_p4_kernel/ingress_data_q_reg,6,0.440000000,1.472000000,1.912000000,0.769874477,SLICE_X57Y80,SLICE_X59Y94,FDCE,FDRE,FDCE->FDRE|logic_levels=6
u_dut/u_unified_p4_kernel/ingress_data_q_reg[46]/D,u_dut/lfnst_grid_valid_reg[1]/C,-0.010000000,DUT_INTERNAL,u_dut/lfnst_grid_valid_reg,u_dut/u_unified_p4_kernel/ingress_data_q_reg,6,0.542000000,1.461000000,2.003000000,0.729405891,SLICE_X57Y80,SLICE_X65Y96,FDCE,FDRE,FDCE->FDRE|logic_levels=6
u_dut/u_unified_p4_kernel/ingress_data_q_reg[48]/D,u_dut/kernel_h_rd_raw_group_q_reg[2]/C,-0.020000000,DUT_INTERNAL,u_dut/kernel_h_rd_raw_group_q_reg,u_dut/u_unified_p4_kernel/ingress_data_q_reg,7,0.731000000,1.156000000,1.887000000,0.612612613,SLICE_X59Y101,SLICE_X62Y92,FDCE,FDRE,FDCE->FDRE|logic_levels=7
u_dut/u_unified_p4_kernel/ingress_data_q_reg[51]/D,u_dut/kernel_vector_q_reg[1]_rep__0/C,-0.015000000,DUT_INTERNAL,u_dut/kernel_vector_q_reg_rep__0,u_dut/u_unified_p4_kernel/ingress_data_q_reg,5,0.456000000,1.431000000,1.887000000,0.758346582,SLICE_X57Y78,SLICE_X65Y95,FDCE,FDRE,FDCE->FDRE|logic_levels=5
u_dut/u_unified_p4_kernel/ingress_data_q_reg[54]/D,u_dut/kernel_vector_q_reg[1]_rep__0/C,-0.001000000,DUT_INTERNAL,u_dut/kernel_vector_q_reg_rep__0,u_dut/u_unified_p4_kernel/ingress_data_q_reg,5,0.527000000,1.388000000,1.915000000,0.724804178,SLICE_X57Y78,SLICE_X61Y94,FDCE,FDRE,FDCE->FDRE|logic_levels=5
u_dut/u_unified_p4_kernel/ingress_data_q_reg[57]/D,u_dut/kernel_vector_q_reg[0]_rep__0/C,-0.025000000,DUT_INTERNAL,u_dut/kernel_vector_q_reg_rep__0,u_dut/u_unified_p4_kernel/ingress_data_q_reg,5,0.399000000,1.493000000,1.892000000,0.789112051,SLICE_X57Y78,SLICE_X64Y98,FDCE,FDRE,FDCE->FDRE|logic_levels=5
u_dut/u_unified_p4_kernel/ingress_data_q_reg[5]/D,u_dut/kernel_vector_q_reg[2]/C,-0.005000000,DUT_INTERNAL,u_dut/kernel_vector_q_reg,u_dut/u_unified_p4_kernel/ingress_data_q_reg,4,0.404000000,1.476000000,1.880000000,0.785106383,SLICE_X58Y81,SLICE_X60Y91,FDCE,FDRE,FDCE->FDRE|logic_levels=4
u_dut/u_unified_p4_kernel/ingress_data_q_reg[60]/D,u_dut/kernel_vector_q_reg[0]_rep__1/C,-0.021000000,DUT_INTERNAL,u_dut/kernel_vector_q_reg_rep__1,u_dut/u_unified_p4_kernel/ingress_data_q_reg,5,0.397000000,1.492000000,1.889000000,0.789835892,SLICE_X58Y89,SLICE_X65Y94,FDCE,FDRE,FDCE->FDRE|logic_levels=5
u_dut/u_unified_p4_kernel/ingress_data_q_reg[62]/D,u_dut/kernel_vector_q_reg[2]/C,-0.004000000,DUT_INTERNAL,u_dut/kernel_vector_q_reg,u_dut/u_unified_p4_kernel/ingress_data_q_reg,4,0.315000000,1.522000000,1.837000000,0.828524769,SLICE_X58Y81,SLICE_X65Y90,FDCE,FDRE,FDCE->FDRE|logic_levels=4
u_dut/u_unified_p4_kernel/ingress_data_q_reg[7]/D,u_dut/lfnst_grid_reg[39][7]/C,-0.007000000,DUT_INTERNAL,u_dut/lfnst_grid_reg,u_dut/u_unified_p4_kernel/ingress_data_q_reg,5,0.498000000,1.291000000,1.789000000,0.721632197,SLICE_X53Y66,SLICE_X64Y94,FDCE,FDRE,FDCE->FDRE|logic_levels=5
u_dut/u_unified_p4_kernel/ingress_data_q_reg[9]/D,u_dut/kernel_vector_q_reg[0]_rep__2/C,-0.013000000,DUT_INTERNAL,u_dut/kernel_vector_q_reg_rep__2,u_dut/u_unified_p4_kernel/ingress_data_q_reg,5,0.430000000,1.449000000,1.879000000,0.771154870,SLICE_X59Y77,SLICE_X65Y95,FDCE,FDRE,FDCE->FDRE|logic_levels=5
u_dut/u_unified_p4_kernel/input_mem_reg[0][28][4]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[4]/C,-0.005000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.783000000,1.862000000,0.957572503,SLICE_X60Y94,SLICE_X69Y134,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[0][2][15]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[47]/C,-0.012000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.749000000,1.828000000,0.956783370,SLICE_X60Y96,SLICE_X91Y112,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[0][34][15]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[47]/C,-0.007000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.732000000,1.811000000,0.956377692,SLICE_X60Y96,SLICE_X86Y133,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[0][41][5]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[21]/C,-0.005000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.672000000,1.751000000,0.954882924,SLICE_X60Y96,SLICE_X89Y141,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[0][41][6]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[22]/C,-0.014000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.748000000,1.827000000,0.956759715,SLICE_X60Y93,SLICE_X89Y142,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[0][45][6]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[22]/C,-0.010000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.732000000,1.811000000,0.956377692,SLICE_X60Y93,SLICE_X86Y144,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[0][46][10]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[42]/C,-0.013000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.078000000,1.732000000,1.810000000,0.956906077,SLICE_X61Y92,SLICE_X86Y144,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[0][46][12]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[44]/C,-0.004000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.078000000,1.724000000,1.802000000,0.956714761,SLICE_X62Y96,SLICE_X86Y144,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[0][50][4]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[36]/C,-0.004000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.743000000,1.822000000,0.956641054,SLICE_X60Y96,SLICE_X72Y143,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[0][9][4]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[20]/C,-0.009000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.078000000,1.814000000,1.892000000,0.958773784,SLICE_X61Y93,SLICE_X98Y110,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[1][44][13]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[13]/C,-0.007000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.825000000,1.904000000,0.958508403,SLICE_X64Y95,SLICE_X94Y155,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[1][46][9]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[41]/C,-0.002000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.711000000,1.790000000,0.955865922,SLICE_X65Y96,SLICE_X90Y150,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[1][61][6]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[22]/C,-0.014000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.834000000,1.913000000,0.958703607,SLICE_X60Y93,SLICE_X96Y135,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[2][10][15]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[47]/C,-0.003000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.805000000,1.884000000,0.958067941,SLICE_X60Y96,SLICE_X99Y106,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[2][17][10]/CE,u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]/C,-0.013000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_group_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,2,0.205000000,1.498000000,1.703000000,0.879624193,SLICE_X78Y130,SLICE_X82Y108,FDCE,FDRE,FDCE->FDRE|logic_levels=2
u_dut/u_unified_p4_kernel/input_mem_reg[2][17][11]/CE,u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]/C,-0.003000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_group_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,2,0.205000000,1.487000000,1.692000000,0.878841608,SLICE_X78Y130,SLICE_X82Y105,FDCE,FDRE,FDCE->FDRE|logic_levels=2
u_dut/u_unified_p4_kernel/input_mem_reg[2][17][15]/CE,u_dut/u_unified_p4_kernel/ingress_group_q_reg[3]/C,-0.004000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_group_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,2,0.205000000,1.483000000,1.688000000,0.878554502,SLICE_X78Y130,SLICE_X82Y106,FDCE,FDRE,FDCE->FDRE|logic_levels=2
u_dut/u_unified_p4_kernel/input_mem_reg[2][24][4]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[4]/C,-0.002000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.800000000,1.879000000,0.957956360,SLICE_X60Y94,SLICE_X71Y128,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[2][30][15]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[47]/C,-0.001000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.667000000,1.746000000,0.954753723,SLICE_X60Y96,SLICE_X88Y126,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[2][42][9]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[41]/C,-0.001000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.638000000,1.717000000,0.953989517,SLICE_X65Y96,SLICE_X87Y150,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[2][52][3]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[3]/C,-0.006000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.681000000,1.760000000,0.955113636,SLICE_X60Y96,SLICE_X79Y138,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/input_mem_reg[3][46][15]/D,u_dut/u_unified_p4_kernel/ingress_data_q_reg[47]/C,-0.012000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ingress_data_q_reg,u_dut/u_unified_p4_kernel/input_mem_reg,0,0.079000000,1.842000000,1.921000000,0.958875586,SLICE_X60Y96,SLICE_X90Y148,FDRE,FDRE,FDRE->FDRE|logic_levels=0
u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg[2]_rep__4/D,u_dut/u_unified_p4_kernel/ready_fifo_mem_reg[0][0]/C,-0.007000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/ready_fifo_mem_reg,u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__4,5,0.553000000,1.304000000,1.857000000,0.702207862,SLICE_X71Y111,SLICE_X77Y131,FDCE,FDCE,FDCE->FDCE|logic_levels=5
u_dut/u_unified_p4_kernel/product_q_reg[0][15]_i_1_psdsp/D,u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg[4]_rep__8/C,-0.004000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__8,u_dut/u_unified_p4_kernel/product_q_reg_i_1_psdsp,3,0.368000000,1.378000000,1.746000000,0.789232532,SLICE_X75Y131,SLICE_X81Y102,FDCE,FDRE,FDCE->FDRE|logic_levels=3
u_dut/u_unified_p4_kernel/product_q_reg[0][19]_i_1_psdsp/D,u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg[4]_rep__8/C,-0.029000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__8,u_dut/u_unified_p4_kernel/product_q_reg_i_1_psdsp,3,0.363000000,1.415000000,1.778000000,0.795838020,SLICE_X75Y131,SLICE_X81Y115,FDCE,FDRE,FDCE->FDRE|logic_levels=3
u_dut/u_unified_p4_kernel/product_q_reg[0][20]_i_4_psdsp/D,u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg[4]_rep__8/C,-0.026000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__8,u_dut/u_unified_p4_kernel/product_q_reg_i_4_psdsp,2,0.347000000,1.481000000,1.828000000,0.810175055,SLICE_X75Y131,SLICE_X72Y111,FDCE,FDRE,FDCE->FDRE|logic_levels=2
u_dut/u_unified_p4_kernel/product_q_reg[0][34]_i_4_psdsp/D,u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg[0]_rep__8/C,-0.015000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__8,u_dut/u_unified_p4_kernel/product_q_reg_i_4_psdsp,3,0.351000000,1.514000000,1.865000000,0.811796247,SLICE_X76Y132,SLICE_X89Y165,FDCE,FDRE,FDCE->FDRE|logic_levels=3
u_dut/u_unified_p4_kernel/product_q_reg[2][12]_i_8_psdsp/D,u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg[4]_rep__8/C,-0.004000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__8,u_dut/u_unified_p4_kernel/product_q_reg_i_8_psdsp,3,0.291000000,1.465000000,1.756000000,0.834282460,SLICE_X75Y131,SLICE_X88Y105,FDCE,FDRE,FDCE->FDRE|logic_levels=3
u_dut/u_unified_p4_kernel/product_q_reg[3][47]_i_2_psdsp/D,u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg[2]_rep__8/C,-0.006000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_bundle_addr_q_reg_rep__8,u_dut/u_unified_p4_kernel/product_q_reg_i_2_psdsp,1,0.169000000,1.674000000,1.843000000,0.908301682,SLICE_X76Y127,SLICE_X84Y153,FDCE,FDRE,FDCE->FDRE|logic_levels=1
u_dut/u_unified_p4_kernel/reduce_l5_q_reg[1][29]/D,u_dut/u_unified_p4_kernel/reduce_l4_q_reg[1][1][19]/C,-0.001000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/reduce_l4_q_reg,u_dut/u_unified_p4_kernel/reduce_l5_q_reg,5,0.584000000,1.251000000,1.835000000,0.681743869,SLICE_X62Y123,SLICE_X79Y134,FDRE,FDRE,FDRE->FDRE|logic_levels=5
u_dut/u_unified_p4_kernel/reduce_l5_q_reg[1][31]/D,u_dut/u_unified_p4_kernel/reduce_l4_q_reg[1][1][19]/C,-0.002000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/reduce_l4_q_reg,u_dut/u_unified_p4_kernel/reduce_l5_q_reg,5,0.584000000,1.252000000,1.836000000,0.681917211,SLICE_X62Y123,SLICE_X79Y134,FDRE,FDRE,FDRE->FDRE|logic_levels=5
u_dut/u_unified_p4_kernel/reduce_l5_q_reg[1][33]/D,u_dut/u_unified_p4_kernel/reduce_l4_q_reg[1][1][19]/C,-0.005000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/reduce_l4_q_reg,u_dut/u_unified_p4_kernel/reduce_l5_q_reg,6,0.559000000,1.277000000,1.836000000,0.695533769,SLICE_X62Y123,SLICE_X79Y135,FDRE,FDRE,FDRE->FDRE|logic_levels=6
u_dut/u_unified_p4_kernel/reduce_l5_q_reg[1][35]/D,u_dut/u_unified_p4_kernel/reduce_l4_q_reg[1][1][19]/C,-0.012000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/reduce_l4_q_reg,u_dut/u_unified_p4_kernel/reduce_l5_q_reg,6,0.565000000,1.278000000,1.843000000,0.693434617,SLICE_X62Y123,SLICE_X79Y135,FDRE,FDRE,FDRE->FDRE|logic_levels=6
u_dut/u_unified_p4_kernel/s0_input_q_reg[32][1]/R,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg[5]/C,-0.025000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg,u_dut/u_unified_p4_kernel/s0_input_q_reg,2,0.214000000,1.593000000,1.807000000,0.881571666,SLICE_X78Y112,SLICE_X89Y136,FDCE,FDRE,FDCE->FDRE|logic_levels=2
u_dut/u_unified_p4_kernel/s0_input_q_reg[32][2]/R,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg[5]/C,-0.025000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg,u_dut/u_unified_p4_kernel/s0_input_q_reg,2,0.214000000,1.593000000,1.807000000,0.881571666,SLICE_X78Y112,SLICE_X89Y136,FDCE,FDRE,FDCE->FDRE|logic_levels=2
u_dut/u_unified_p4_kernel/s0_input_q_reg[32][4]/R,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg[5]/C,-0.025000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg,u_dut/u_unified_p4_kernel/s0_input_q_reg,2,0.214000000,1.593000000,1.807000000,0.881571666,SLICE_X78Y112,SLICE_X89Y136,FDCE,FDRE,FDCE->FDRE|logic_levels=2
u_dut/u_unified_p4_kernel/s0_input_q_reg[32][5]/R,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg[5]/C,-0.025000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg,u_dut/u_unified_p4_kernel/s0_input_q_reg,2,0.214000000,1.593000000,1.807000000,0.881571666,SLICE_X78Y112,SLICE_X89Y136,FDCE,FDRE,FDCE->FDRE|logic_levels=2
u_dut/u_unified_p4_kernel/s0_input_q_reg[40][10]/R,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg[5]/C,-0.006000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg,u_dut/u_unified_p4_kernel/s0_input_q_reg,2,0.215000000,1.547000000,1.762000000,0.877979569,SLICE_X78Y112,SLICE_X86Y154,FDCE,FDRE,FDCE->FDRE|logic_levels=2
u_dut/u_unified_p4_kernel/s0_input_q_reg[40][14]/R,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg[5]/C,-0.007000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg,u_dut/u_unified_p4_kernel/s0_input_q_reg,2,0.215000000,1.549000000,1.764000000,0.878117914,SLICE_X78Y112,SLICE_X84Y150,FDCE,FDRE,FDCE->FDRE|logic_levels=2
u_dut/u_unified_p4_kernel/s0_input_q_reg[40][15]/R,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg[5]/C,-0.007000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg,u_dut/u_unified_p4_kernel/s0_input_q_reg,2,0.215000000,1.549000000,1.764000000,0.878117914,SLICE_X78Y112,SLICE_X84Y150,FDCE,FDRE,FDCE->FDRE|logic_levels=2
u_dut/u_unified_p4_kernel/s0_input_q_reg[40][1]/R,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg[5]/C,-0.006000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg,u_dut/u_unified_p4_kernel/s0_input_q_reg,2,0.215000000,1.547000000,1.762000000,0.877979569,SLICE_X78Y112,SLICE_X86Y154,FDCE,FDRE,FDCE->FDRE|logic_levels=2
u_dut/u_unified_p4_kernel/s0_input_q_reg[52][0]/R,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg[5]/C,-0.004000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg,u_dut/u_unified_p4_kernel/s0_input_q_reg,2,0.205000000,1.576000000,1.781000000,0.884896126,SLICE_X78Y112,SLICE_X86Y139,FDCE,FDRE,FDCE->FDRE|logic_levels=2
u_dut/u_unified_p4_kernel/s0_input_q_reg[52][6]/R,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg[5]/C,-0.004000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg,u_dut/u_unified_p4_kernel/s0_input_q_reg,2,0.205000000,1.576000000,1.781000000,0.884896126,SLICE_X78Y112,SLICE_X86Y139,FDCE,FDRE,FDCE->FDRE|logic_levels=2
u_dut/u_unified_p4_kernel/s0_input_q_reg[52][8]/R,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg[5]/C,-0.004000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/issue_desc_active_size_q_reg,u_dut/u_unified_p4_kernel/s0_input_q_reg,2,0.205000000,1.576000000,1.781000000,0.884896126,SLICE_X78Y112,SLICE_X86Y139,FDCE,FDRE,FDCE->FDRE|logic_levels=2
u_dut/vwrite_cmd_data_q_reg[0][14]/D,u_dut/u_unified_p4_kernel/fifo_data_q_reg[24][46]/C,-0.008000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/fifo_data_q_reg,u_dut/vwrite_cmd_data_q_reg,7,0.545000000,1.288000000,1.833000000,0.702673213,SLICE_X67Y198,SLICE_X57Y164,FDCE,FDCE,FDCE->FDCE|logic_levels=7
u_dut/vwrite_cmd_data_q_reg[0][15]/D,u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg[2]_rep__1/C,-0.014000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__1,u_dut/vwrite_cmd_data_q_reg,6,0.541000000,1.312000000,1.853000000,0.708041015,SLICE_X66Y194,SLICE_X59Y164,FDCE,FDCE,FDCE->FDCE|logic_levels=6
u_dut/vwrite_cmd_data_q_reg[0][7]/D,u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__3/C,-0.009000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__3,u_dut/vwrite_cmd_data_q_reg,6,0.520000000,1.420000000,1.940000000,0.731958763,SLICE_X57Y175,SLICE_X53Y147,FDCE,FDCE,FDCE->FDCE|logic_levels=6
u_dut/vwrite_cmd_data_q_reg[0][8]/D,u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__5_replica_1/C,-0.017000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__5_replica_1,u_dut/vwrite_cmd_data_q_reg,7,0.558000000,1.328000000,1.886000000,0.704135737,SLICE_X56Y193,SLICE_X54Y153,FDCE,FDCE,FDCE->FDCE|logic_levels=7
u_dut/vwrite_cmd_data_q_reg[1][10]/D,u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg[0]_rep__3/C,-0.026000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__3,u_dut/vwrite_cmd_data_q_reg,7,0.586000000,1.420000000,2.006000000,0.707876371,SLICE_X57Y177,SLICE_X55Y163,FDCE,FDCE,FDCE->FDCE|logic_levels=7
u_dut/vwrite_cmd_data_q_reg[1][12]/D,u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg[1]_rep__0/C,-0.027000000,DUT_INTERNAL,u_dut/u_unified_p4_kernel/fifo_rd_ptr_q_reg_rep__0,u_dut/vwrite_cmd_data_q_reg,6,0.545000000,1.329000000,1.874000000,0.709178228,SLICE_X66Y188,SLICE_X57Y160,FDCE,FDCE,FDCE->FDCE|logic_levels=6
